Date,AAPL_bm,AMT_bm,AMZN_bm,BA_bm,BAC_bm,BHP_bm,COR_bm,CVX_bm,DUK_bm,DVA_bm,ECL_bm,GE_bm,GOOGL_bm,JPM_bm,KO_bm,LLY_bm,META_bm,MMM_bm,MSFT_bm,NEE_bm,NKE_bm,NVDA_bm,PEP_bm,PG_bm,PLD_bm,RIO_bm,SBUX_bm,SLB_bm,SO_bm,SPG_bm,VZ_bm,WFC_bm,XOM_bm
2020-04-29,66.1534776687622,220.43529510498047,110.82202529907227,138.5354995727539,20.3107798576355,30.1410813331604,82.7433032989502,69.71692962646485,72.26484260559081,74.6819995880127,165.0908561706543,41.5188081741333,61.21410007476807,82.2225212097168,40.94993858337402,142.75875701904297,175.43186645507814,121.98588523864746,162.54586639404297,53.85015296936035,82.33425369262696,68.82723731994629,117.83158645629882,106.70572166442871,77.73013000488281,32.899662780761716,66.79793720245361,14.382563018798828,47.67952995300293,45.17998027801514,46.274509811401366,25.623230743408204,34.318992900848386
2020-04-30,66.79827213287354,221.88740005493165,112.23777503967285,139.05149993896484,20.504439926147462,30.327926254272462,82.90575218200684,70.69649162292481,72.56548385620117,75.00249977111817,167.33014144897462,41.44494781494141,61.82560005187988,82.77182693481446,41.11643257141113,143.6211181640625,177.68497619628906,122.77374801635742,163.85274429321288,53.99700527191162,82.71567039489746,69.44030532836913,118.46431770324708,107.12798652648925,78.45406761169434,32.97115917205811,67.44762840270997,14.578518199920655,47.95913429260254,45.96116352081299,46.481553077697754,25.735053539276123,34.683511638641356
2020-05-01,67.33639335632324,222.54163818359376,113.15580024719239,139.5564998626709,20.618011283874512,30.348902702331543,83.02368125915527,71.25313682556153,72.70329551696777,75.3129997253418,169.14070816040038,41.32184677124023,62.32632484436035,83.06914482116699,41.18930034637451,144.16305618286134,179.88664016723632,123.222216796875,164.7839599609375,54.00384082794189,82.97474555969238,69.7805383682251,118.74473915100097,107.2728343963623,78.9681209564209,32.93682727813721,67.8523609161377,14.665146112442017,48.04441585540771,46.72096672058105,46.56968059539795,25.75173692703247,34.795232486724856
2020-05-04,67.96729030609131,223.21356811523438,114.17930030822754,139.90350036621095,20.74922971725464,30.437858009338377,83.26427764892578,71.9355712890625,72.9835823059082,75.79300003051758,171.2584587097168,41.16181602478027,62.90182476043701,83.43138885498047,41.24715309143066,144.8076965332031,182.43793258666992,123.83513946533203,165.99004898071288,54.10010986328125,83.30530700683593,70.37080841064453,119.02739105224609,107.33903350830079,79.58190460205078,32.93470363616943,68.25939636230468,14.755016851425172,48.2417085647583,47.3659481048584,46.65594482421875,25.802237796783448,35.026420783996585
2020-05-05,68.39508152008057,223.48943023681642,114.97982521057129,138.73500022888183,20.80669422149658,30.447957706451415,83.34384613037109,72.45794868469238,73.06372528076172,76.18600006103516,172.97763748168944,40.84483108520508,63.316399574279785,83.54512214660645,41.191066360473634,145.5782386779785,184.51173248291016,124.11747932434082,166.73704223632814,54.04986801147461,83.42860908508301,70.68649940490722,119.0501636505127,107.2925636291504,79.92234115600586,32.860729694366455,68.49468574523925,14.781885433197022,48.2514669418335,47.62291145324707,46.672745895385745,25.698080253601074,35.20419540405273
2020-05-06,68.89736099243164,223.96468658447264,115.8289752960205,137.74900016784667,20.816196537017824,30.481364250183105,83.26333045959473,72.83949241638183,73.06202926635743,76.70400009155273,174.60063781738282,40.52169227600098,63.7235746383667,83.5285545349121,41.11333961486817,146.27872772216796,186.49163131713868,124.18460464477539,167.65571670532228,53.983448600769044,83.63394966125489,71.16937980651855,119.0635597229004,107.34165725708007,80.19387435913086,32.817548751831055,68.69037590026855,14.751774263381957,48.188672828674314,47.419399452209475,46.64291858673096,25.555596256256102,35.316323852539064
2020-05-07,69.3566062927246,223.37443618774415,116.64050025939942,136.83800010681153,20.788595294952394,30.52525911331177,83.28274841308594,73.11781539916993,72.84195594787597,76.86400032043457,175.7159736633301,40.15546798706055,64.129274559021,83.39019470214843,40.9711353302002,146.59820861816405,188.338671875,124.04825782775879,168.54641876220703,53.88068618774414,83.79035453796386,71.6417953491211,119.01622657775879,107.24286422729492,80.27954902648926,32.810470008850096,68.91412925720215,14.726295375823975,48.021080017089844,47.185400772094724,46.5776725769043,25.351007080078126,35.33222579956055
2020-05-08,69.88058013916016,222.45648498535155,117.48262519836426,135.9180004119873,20.730225849151612,30.599453353881835,83.2960105895996,73.58419380187988,72.48025436401367,77.16100044250489,176.57245330810548,39.893879127502444,64.57369976043701,82.93973846435547,40.84350452423096,146.96643829345703,190.19470291137696,124.07888298034668,169.48872146606445,53.70352954864502,83.96642990112305,72.25909996032715,119.04301719665527,107.33628463745117,80.19976615905762,32.78533992767334,69.11811065673828,14.799489259719849,47.81233177185059,46.78352432250976,46.55978584289551,25.023956966400146,35.45658588409424
2020-05-11,70.40008277893067,221.93148651123047,118.08295021057128,134.99700050354005,20.66959390640259,30.626256465911865,83.54181632995605,73.93773918151855,72.23855476379394,77.53800048828126,177.59735336303712,39.63844528198242,65.05664958953858,82.57167167663575,40.78211860656738,147.6352180480957,192.1121681213379,124.05077247619629,170.51252517700195,53.60293197631836,84.27684097290039,72.91651878356933,119.19885597229003,107.34212684631348,80.31173362731934,32.70039386749268,69.32709617614746,14.86480779647827,47.73129291534424,46.378876304626466,46.548810195922854,24.74681177139282,35.57809219360352
2020-05-12,70.70733909606933,220.8655532836914,118.26702537536622,134.2080005645752,20.58543281555176,30.589353561401367,83.50203361511231,74.20895767211914,71.87642860412598,77.6425006866455,178.23851470947267,39.35223655700683,65.33152465820312,82.19241104125976,40.60105094909668,147.9480728149414,193.70697631835938,123.68914489746093,170.9373809814453,53.438306999206546,84.31474380493164,73.26721801757813,118.95505027770996,107.08648490905762,80.08825149536133,32.594211196899415,69.37775344848633,14.936148691177369,47.58364200592041,45.855843734741214,46.43986282348633,24.49198446273804,35.68187999725342
2020-05-13,71.00057258605958,220.1215393066406,118.4176254272461,132.98400077819824,20.525705909729005,30.636744689941406,83.30406265258789,74.46847572326661,71.6368480682373,77.77900047302246,179.0667610168457,39.13373374938965,65.55909938812256,81.88971786499023,40.438973617553714,148.2675537109375,195.11198654174805,123.30989379882813,171.3169044494629,53.35741844177246,84.3617603302002,73.64545021057128,118.86261901855468,106.7903549194336,79.92052688598633,32.58359279632568,69.4461784362793,14.988033103942872,47.49454250335693,45.457926750183105,46.35530681610108,24.246144580841065,35.7741512298584
2020-05-14,71.28935775756835,219.11252059936524,118.36927528381348,132.39800033569335,20.53882761001587,30.70472354888916,83.19750022888184,74.88888511657714,71.45327682495117,77.85350036621094,180.02132720947264,38.9675479888916,65.80767459869385,81.89822540283203,40.28882007598877,148.47560272216796,196.63836669921875,122.93609962463378,171.48520584106444,53.29760665893555,84.37375373840332,73.97584228515625,118.74830741882325,106.47653312683106,79.7337631225586,32.586778259277345,69.49679412841797,15.08299970626831,47.470358276367186,45.39655685424805,46.243514442443846,24.140583324432374,35.93603038787842
2020-05-15,71.60319709777832,217.99786758422852,118.45622520446777,130.69800033569337,20.455572032928465,30.75638771057129,83.05497779846192,74.97204666137695,71.1156551361084,77.90800018310547,180.78689498901366,38.55208282470703,66.04282455444336,81.48269653320312,40.07683849334717,148.60290145874023,198.21868972778321,122.6101303100586,171.7051094055176,53.08786678314209,84.2336612701416,74.5652400970459,118.67686309814454,106.05473899841309,79.41916542053222,32.585008430480954,69.3807201385498,15.11403775215149,47.28755149841309,45.20650691986084,46.0910701751709,23.935633754730226,35.919490814208984
2020-05-18,72.07722473144531,217.4218734741211,118.53785057067871,130.28950042724608,20.475028896331786,30.990235137939454,83.05630760192871,75.40410385131835,71.08433570861817,78.06750030517578,182.31468200683594,38.47822208404541,66.35289974212647,81.42627868652343,40.007944107055664,148.64614639282226,199.96433792114257,122.84506645202637,172.18011856079102,53.06325798034668,84.38431053161621,75.34960899353027,118.72017517089844,105.89106025695801,79.3434627532959,32.76268711090088,69.44245719909668,15.240968465805054,47.26776561737061,45.32845516204834,45.99309940338135,23.856559658050536,36.12495517730713
2020-05-19,72.63336143493652,216.8741081237793,118.84087562561035,129.99500045776367,20.500819873809814,31.3017728805542,83.26991844177246,75.79257240295411,71.0344009399414,78.45150032043458,183.80179595947266,38.39512882232666,66.7584997177124,81.40926399230958,39.970848083496094,148.8718048095703,202.26589584350586,123.12824211120605,172.94254455566406,53.00720615386963,84.68704528808594,76.3800277709961,118.75545158386231,105.59720077514649,79.1476318359375,33.017171478271486,69.60677719116211,15.353075218200683,47.21276168823242,45.459510231018065,45.89390926361084,23.74819221496582,36.281199836730956
2020-05-20,73.16970596313476,215.83413009643556,119.17700080871582,129.91250076293946,20.551044750213624,31.61680679321289,83.5870418548584,76.20735359191895,70.91281471252441,78.82950019836426,185.12670516967773,38.39205112457275,67.13537464141845,81.49837036132813,39.98012237548828,148.736483001709,204.64786834716796,123.38289108276368,173.55292358398438,52.84337902069092,84.88758964538575,77.28511505126953,118.6947235107422,105.35430641174317,79.11363372802734,33.23307647705078,69.64128494262695,15.486028242111207,47.14608573913574,45.5866060256958,45.74227733612061,23.66785192489624,36.44917602539063
2020-05-21,73.69000053405762,214.90342864990234,119.29522552490235,129.97550048828126,20.597650051116943,31.896102905273438,83.84532203674317,76.48280258178711,70.8356948852539,79.09850044250489,186.34013290405272,38.37974109649658,67.47432479858398,81.53329582214356,39.984538841247556,148.4083366394043,206.95841598510742,123.50565185546876,174.15673294067383,52.70393238067627,85.21911087036133,78.11981582641602,118.69249114990234,104.99969520568848,79.09776878356934,33.43765525817871,69.79512443542481,15.544861078262329,47.04708671569824,45.69944839477539,45.59511775970459,23.596925354003908,36.529663467407225
2020-05-22,74.1384349822998,214.80416564941407,119.36187553405762,130.40300064086915,20.619368743896484,32.14587688446045,84.07776641845703,76.67484474182129,70.77258529663087,79.23900032043457,187.31718826293945,38.425903511047366,67.81592483520508,81.47777214050294,39.96687316894531,147.88493728637695,209.19803924560546,123.54309120178223,174.61347045898438,52.637285232543945,85.47722587585449,79.01007995605468,118.51923789978028,104.7180118560791,79.03022499084473,33.63657093048096,69.90925369262695,15.612958955764771,46.94082660675049,45.82218933105469,45.43942146301269,23.495071983337404,36.6003963470459
2020-05-26,74.55802612304687,214.51776046752929,119.47652549743653,131.20550079345702,20.656019306182863,32.395650959014894,84.09936332702637,76.88211250305176,70.64650917053223,79.19250030517578,188.1344306945801,38.539771270751956,68.19219970703125,81.53150367736816,39.936401176452634,147.2869903564453,211.43067016601563,123.54050712585449,175.00050506591796,52.53144721984863,85.82505912780762,79.6532974243164,118.30892028808594,104.47096900939941,78.94772224426269,33.79832248687744,69.93040809631347,15.721823167800903,46.806179428100585,45.90375232696533,45.29673309326172,23.422187423706056,36.7170166015625
2020-05-27,75.05044479370117,214.90388031005858,119.71730041503906,132.1165008544922,20.75058708190918,32.63920974731445,84.30154190063476,77.10646514892578,70.52215843200683,79.19750022888184,188.60190505981444,38.69057006835938,68.66142463684082,81.80374755859376,39.93595924377441,146.7704200744629,213.7397201538086,123.62896766662598,175.60361709594727,52.552296257019044,86.35616416931153,80.27184753417968,118.0628818511963,104.33422889709473,79.04609069824218,33.98874340057373,69.94671630859375,15.856166124343872,46.70437812805176,45.89820957183838,45.18737926483154,23.406311321258546,36.8053560256958
2020-05-28,75.43302345275879,215.87419357299805,119.7882755279541,132.65750122070312,20.754206943511964,32.8175085067749,84.56365013122559,77.00550270080566,70.53072586059571,79.09150047302246,189.26364364624024,38.75212059020996,68.85157470703125,81.89330101013184,39.934634399414065,146.59052505493165,215.30156326293945,123.71771507263183,175.81943054199218,52.73720016479492,86.85464477539062,80.78288421630859,118.01510353088379,104.28773651123046,79.17709732055664,34.117578125,70.04450798034668,15.883497953414917,46.71342086791992,45.53988666534424,45.08981513977051,23.305899810791015,36.74229106903076
