Date,AAPL_bl,AMT_bl,AMZN_bl,BA_bl,BAC_bl,BHP_bl,COR_bl,CVX_bl,DUK_bl,DVA_bl,ECL_bl,GE_bl,GOOGL_bl,JPM_bl,KO_bl,LLY_bl,META_bl,MMM_bl,MSFT_bl,NEE_bl,NKE_bl,NVDA_bl,PEP_bl,PG_bl,PLD_bl,RIO_bl,SBUX_bl,SLB_bl,SO_bl,SPG_bl,VZ_bl,WFC_bl,XOM_bl
2020-04-20,54.85852316858277,165.825090335093,84.58416321029111,111.00959718244685,16.884780043640934,26.25383949660736,72.00248094562791,50.043227921836035,57.791963712312324,65.73052194743784,127.83325499586654,36.895737533004855,51.989030189472416,71.2472216115526,34.23047333953688,112.60733019195732,147.82310414092134,103.74897883069139,133.3060379461549,45.11801852105772,67.41018235439503,55.70536973206731,96.1384012029068,89.70583712588324,59.35033262408487,28.42414937099684,53.875910657132856,11.328953480877251,39.17501613223179,34.237019980307394,39.649998785913475,22.54383434593936,27.24887161516322
2020-04-21,56.41785355665234,174.36668362047322,85.1513958334474,117.5676890482075,17.528030011607363,27.341980083609364,74.13652452891715,54.22730499889108,61.027243339639575,66.93881919299103,135.4020229594219,37.37044823921778,52.96841685100521,73.18719706359302,35.52502407278381,116.10008333192465,151.09879753056222,107.84398389657201,137.82972235540154,47.88214983266423,72.52753523712302,58.363149832197465,99.77009996018873,92.34692529168666,62.312020374204224,30.204564401071984,56.10951112344031,11.571652428433605,41.304484247709595,34.58862981369387,40.279648944221876,22.84600208529954,28.7007244233357
2020-04-22,56.85939959688897,181.15201452115156,85.55719327841177,118.71931627893608,17.598114586186426,27.463391167914214,74.94127758175054,55.71917263898753,62.758894920531894,67.51688485199271,136.56731859829287,36.92958666988696,53.195018306736465,73.37414035637858,36.52599696042945,118.99490385316189,151.35870146151137,108.74964374103475,139.61314039925296,48.95434501356216,74.92223443438758,58.75338299277604,101.71293690489307,93.9948651749798,63.95184773325515,30.695735686709924,56.30968416826336,11.597533012485506,42.16221939653714,34.40077862216244,41.069791673252944,22.639182962574296,29.318959544987084
2020-04-23,57.441134968205446,187.03986975747608,86.51181812258152,118.23496421941394,17.666942448572986,27.51978170530797,77.54556978396853,56.797934284941974,64.00900734752916,67.90279355429155,138.14863684062607,36.60136331285586,53.71408011046451,73.27600581009379,37.0601146045516,122.66742990368972,152.50630833956643,110.01279800747247,142.19916569141938,50.092065841520814,75.72493712802894,59.46360245753444,104.36122384555497,96.70330797165612,65.51354632685492,30.854943436234468,56.71374400733906,11.593133426358285,42.908189788348984,34.142325648739515,42.0863860060767,22.4060379606856,29.59860720650896
2020-04-24,57.54738221026359,188.83546493012588,87.1740208899348,121.09793371510713,17.656720118921832,27.544768586012673,77.80826480614388,56.99318753008244,64.27742188478895,67.91692688221744,138.32331782983738,36.53292047337074,53.80969415564297,73.34350572672234,37.16746978844255,123.46021113555148,152.18463862827375,110.5606614633756,143.10073401120317,50.20928230944649,75.73292666858616,59.68964724512117,105.50735169395976,98.05634008412945,66.14771371411378,30.898289148340783,56.73244554121797,11.583761080385042,42.96503769901982,33.78496659883173,42.4182863664425,22.28920392156954,29.701078787017238
2020-04-27,58.10578175393232,191.4733167018537,88.70632682868217,120.98991415020677,17.685464854390393,27.877218563068954,78.52801478653619,58.3764462325713,64.70442368943608,67.84176937443041,138.55397222133155,36.36779994832945,54.43361565910976,73.42550387811548,37.58880744469439,124.9569775505468,153.88057437656815,111.23211439358305,145.62527368618908,50.30310308959016,75.8120928952862,60.0366309000417,106.80112165200327,98.95768003039795,66.52925400367887,31.21221298707776,57.048387705228926,11.722280689785727,42.96355641290083,33.766329850362254,42.98074719016802,22.290269559448056,30.155790768099834
2020-04-28,58.49148235414268,192.47563354128818,90.02032281178478,120.462045638949,17.67141336030302,27.981598735463677,78.49570960787366,59.383494530021636,64.81735092148652,67.72887405393489,137.41753114706023,36.828374555436916,54.82766715028199,73.40372821438012,37.693422618422694,126.217068838908,154.61642408824935,110.91630705869858,146.36627686768452,50.345502147252,75.80096590007955,60.165903247074866,107.30483265536041,99.14473982965814,66.70576621520301,31.332346391327984,57.20722573053724,11.970708032509894,42.96189024988058,33.73178252182773,43.228292387196156,22.29860753371781,30.51755102380133
2020-04-29,58.86861436273827,195.35513112703288,91.58784609994362,120.57203171443903,17.676487212680797,27.94647591703738,78.47603207604593,60.076532224618965,65.22155559659114,67.29648176250683,137.82405966542245,37.559297585549096,54.78291846782258,73.47095048820727,37.91277206642688,127.69117694702435,154.4031521853928,111.32687484789518,147.43640718309456,50.306613836040206,76.1009034455656,60.29201329979682,109.05848281597837,100.23648584735241,67.18584484586603,31.26355188519919,57.93121213069256,12.024614637384202,43.136744148088596,33.450206351891964,43.725043249309515,22.29184368906259,30.582071918284694
2020-04-30,60.01039982897453,201.95343244224642,93.62972155929187,121.44640571344428,18.056278285404396,28.31998720941339,78.56229711772097,62.493044486903116,66.20679545561005,67.44311564919352,141.27698603384528,37.57368009266854,55.51560612374098,74.63191975220343,38.628824079545296,129.9243625550535,154.3455059074605,113.02185734629518,150.0458513496404,50.96714077373251,77.2178623484852,61.67760251360467,111.88963991070412,101.76779168928574,69.28055893541298,31.52099401783704,59.546549026979086,12.542133194813777,44.111121982914234,34.37499369681123,44.61957970377492,22.489594247591747,31.051212658972705
2020-05-01,61.24001707691946,204.87575738058712,96.194107597077,123.33218393303201,18.33366616712887,28.371281943977007,78.95437062654949,63.57719248926971,66.71377618551891,68.06308135205033,144.44516511277726,37.4312606295237,56.437056088427134,75.30466428474811,38.9082318739112,131.1293676806092,156.05462254921963,114.02857812524839,152.5617710706994,50.99623377284633,78.18913330158182,62.50443383296161,113.17877542059834,102.16383538818363,71.0924553840125,31.415868486839454,60.80505730851912,12.796067475965959,44.45557429660049,36.26473403369843,44.96502765308492,22.528640287398854,31.25167360531847
2020-05-04,63.06992508198469,207.97329349583478,99.41924475088426,124.77330319684275,18.789057005376037,28.67597800241797,80.25059861268599,65.04586393398954,68.21633303883115,70.188629826038,149.68501161008794,37.032821503099385,58.01256029448588,76.57621225037131,39.18204510204,133.05187201643238,159.35361800367616,116.2210252417669,156.03946116570535,51.46422284436023,79.94260957886287,64.36709206195854,114.60349874447681,102.36449929027812,74.21079727786142,31.407444731640837,62.84074478134906,13.005495202228353,45.58762589355286,37.889956350361366,45.51424892650722,22.68770110595711,31.658649148836716
2020-05-05,63.46347002617828,208.8171367745996,101.83723210927488,122.89492878435266,18.953935647413378,28.6889865794115,80.41724474695863,65.49921140823284,68.53732031984434,70.90057856262624,152.9025005236006,36.82317637672691,58.3576044806558,76.84797640045602,39.06305674895094,134.8129937836702,160.45036487932703,117.00368799581062,156.62744825572076,51.32376774747978,80.2123943773424,64.79364230795285,114.66277804980399,102.27508274628008,75.6210645004209,31.171916120470996,63.779265989108424,13.031165851318352,45.615062828587426,38.391691547057675,45.58744200076827,22.449387216870726,31.91176084554568
2020-05-06,64.12613635770737,211.09654666854505,104.5399157730007,120.28300308721029,18.97819739992033,28.73880900353793,80.16671011183463,66.16353315783378,68.52752084630602,71.1274242068458,156.4179077409192,36.28752824706364,58.876760975683105,76.80509702343166,38.858501010851015,136.86350573967263,161.42956708228564,117.15690657157894,157.6715444978737,51.0008027274588,80.61835242614238,65.84117250903482,114.70709296440263,102.52196480982859,77.11735794180943,31.034537689342663,64.6042431057148,13.014982079343543,45.35181886019472,38.063981451836575,45.43471693720783,22.10853871655579,32.09765418496425
2020-05-07,64.44953846838331,209.84115245218229,107.33200824540936,119.47475428706761,18.959644844615926,28.73296399906524,80.17059229922761,66.1553799751645,67.79621190270068,71.0768481788735,157.6749900758259,36.275118890200105,59.11594808309295,76.63270107656581,38.65680486408513,137.90044007823354,161.726296223714,116.98223043461402,158.53537894456397,50.653376770699346,80.84086025366477,66.37632335236486,114.61042123334111,102.0854327258397,77.35293494913027,31.022082968633423,64.9822403468587,13.053446257485614,45.083790491165054,37.848368508696566,45.20566722382162,21.856111544437272,32.101234231036926
2020-05-08,64.55780695037745,209.9103298764408,111.11580794061595,120.01302297801325,19.063549442049215,28.66063760755722,80.18350617892133,66.1367754246017,67.52927781295462,71.20821114121313,157.64583705071453,36.403996640433164,59.40552469255285,77.54154932737418,38.79942377317402,139.24115001923514,162.34880159510502,117.00853500626201,159.60502082778544,50.552091467937025,80.7383193161885,67.12341549083132,114.62244289655224,102.37508627092849,77.52842351937676,31.03816890723784,64.96126361713168,12.913843426402455,45.25585501762983,38.00291278114648,45.185216728005145,22.172020993381835,32.064196293491946
2020-05-11,64.42674123098645,209.3860141557306,113.21761918964864,119.75500253730691,19.055878236241487,28.662670166429812,80.436014920068,66.34333434999658,67.14791385275649,71.58241289711889,158.60093526303015,36.43384399962147,59.68216049706989,77.6217012267068,38.741139740614265,141.49553287047084,163.51504099447854,116.95519742294617,160.68587586010696,50.34083744791028,81.03854971484307,67.15910092739917,114.87887949781201,102.39225236590349,77.7845616691674,31.01450859476782,65.39867248520386,12.893765912632913,45.228411559532645,37.810728846271694,45.15457106276333,22.19123900728102,32.101160870323945
2020-05-12,64.21333383708348,208.41089845929565,113.76031379798616,118.6441005090251,18.97291035591009,28.655985234471704,80.43866957385796,66.71198421900873,67.09585399152398,71.6666488666081,159.02842360881618,36.2613326578744,59.7840621407579,77.0367508904296,38.843731426332305,142.16658967374354,164.87141241073556,116.27621139346884,160.92053566532448,50.18907922995592,81.0757555645198,67.21831554761465,115.16259360520391,102.08591423476858,77.01977157159294,30.97937576970262,65.50420501157537,12.933241688249351,45.32401321105801,37.9012860386306,44.94593209309086,21.956892551433334,32.20386363578911
2020-05-13,64.24024597756988,207.04047313022485,114.12011471644979,117.46785586121884,18.75388117638475,28.734416051322906,79.80525319389896,67.39106819753789,66.8747859181496,71.81140153422146,160.4518133686646,35.645607719960694,60.06449566784449,75.87552209293386,38.647430915744565,142.92238519418711,167.01984491646493,114.79492665438553,161.55143544386127,50.09196671257195,81.26454372559343,67.51774895201541,115.14862191066285,101.75800369142883,76.18325640171933,30.96548769726433,65.7179291308544,13.073899977810727,45.074044172160434,37.2631906401433,44.648490730468254,21.26784656390953,32.50275381015021
2020-05-14,64.23935050210062,205.8957936064105,114.14498749700395,116.21083204865633,18.799002253147897,28.801605830132072,79.38103661522284,68.78325206364173,66.83987598036438,71.90808544798676,162.50369290462547,35.04417471489529,60.37554984322119,75.90551972098906,38.40638543141867,143.1013620408886,169.60676589078767,113.49496580575571,161.6449436343444,50.046468606192654,81.30009800696159,67.21726937519959,115.19132330341773,101.51125901894174,75.64851899173203,30.965840094285635,65.84188847535518,13.406868703806637,45.017210569991754,37.07688235014591,44.39436935637759,21.01666413317238,33.18782650895432
2020-05-15,64.43316542108221,205.38510191861207,114.12861607327754,117.13427158036782,18.66364964302008,28.755458780873642,79.22782075817433,68.9380499364628,67.07746607646996,71.93085660430292,163.58340617001528,34.28115942434255,60.54254866114926,75.31489304784974,38.2652566733718,143.06886207992582,171.82861835734934,112.72218951691247,161.5992162067878,50.06803420728285,81.27092736240161,66.33053423722998,115.4213153207864,102.05215411038628,75.04364818221622,30.96922765102204,65.77989104103888,13.48786385382406,44.70014044976032,36.625281244779956,44.18665979760854,20.67795606095684,33.14987699630895
2020-05-18,64.79053288467874,205.398679696277,114.05424199804358,117.92393368834956,18.67896354522023,28.320729658756427,79.22644738386713,69.68568576178878,67.11438761827888,71.9650157242846,165.396691942379,34.267102065628485,60.86203429324593,75.26275395287784,38.25604009853076,143.07362880149196,174.59208597910055,112.94039417985869,161.7526997473656,50.07165156071839,81.10821847003986,65.50422427321055,115.36011055009166,102.17429376183506,74.97506727174168,30.41180807049919,65.80089160401285,13.555435602383834,44.6689702823143,36.83270680670076,44.14141590081671,20.62710196278527,33.47871766029232
2020-05-19,65.79720308826633,204.42778901948438,114.14953880149365,117.95900372267688,18.744297691961126,28.35985175211044,79.43363237422388,71.1751362366964,67.112424863661,72.87204989624644,168.99607232434735,34.235589278562834,61.891430887537226,75.22438545545842,38.19431157483115,143.64840399059216,179.93281951767617,113.38387229868715,163.50984464420162,50.01920556640536,81.31718788237185,65.8566076962731,115.4600117757337,101.78010917766325,74.68317676884084,30.15347556089213,66.14322274891664,13.834183233465835,44.55278720241397,37.072975246211655,43.88251342381813,20.42379966036312,33.96326181133597
2020-05-20,66.40595805300609,204.73669149074755,113.77692153701693,117.99808051500243,18.83049061602122,28.24657050981312,79.20544122124414,72.10116415864411,67.22214289079166,73.99939170272897,171.90403843617963,34.236103762000674,62.353058839150066,75.34727873450484,38.193407760612956,143.31881187535163,181.24053754587692,113.66206893029022,164.0621636571816,50.29254937196784,80.96291803445175,65.55713727534985,115.33056799100879,101.59635940744798,74.655411506366,29.84531656581457,66.09301020780065,13.922629219695969,44.54640725205268,37.37484059303952,43.67256339036096,20.308713768688758,34.23400324313041
2020-05-21,67.31568146585937,204.42935387618385,113.72108820921176,117.87493826093286,18.913633866798115,28.2475044449667,79.10101890382971,72.68254381048465,67.19304092324955,75.01116464244465,175.72980931674363,34.244070432047906,62.79971443627497,75.40890658799523,38.199176069570676,142.87396308868753,182.63945241403908,113.84441865228001,165.3566324871604,50.338612853662646,80.61440436127047,65.97675117465013,115.32167566398537,101.29041598871056,74.63034238950875,29.733737746690966,66.06436473553427,13.922566245813528,44.46547419898243,37.62929904653464,43.432443158378945,20.20092039433988,34.35338814376701
2020-05-22,67.8942164637208,204.6096121739815,113.69541675300252,117.85468209864612,18.952789813182658,28.265319943086233,78.86516457816145,73.31143200583979,67.22122740919914,75.73854243759939,178.7339997987257,34.26262709835806,63.265776136005734,75.32191109527383,38.18042525342344,142.70031863482936,183.3065240626895,113.878762879992,166.13993332058092,50.42898548287873,80.41656114146281,66.12035719335597,115.07415461488964,101.2071448384685,74.62602553637761,29.635111215801288,66.06553594045573,13.98571837733697,44.5260343136969,37.996518017084696,43.28433807974341,20.062873024399043,34.45122615402608
2020-05-26,68.63571212946745,205.63033151173042,113.76532148047552,117.15783518109988,18.902089868371917,28.274671277118586,78.84996254212419,73.44829322048516,67.34291714284113,75.65140539308534,179.59702773918232,34.12685668244852,63.89206561119258,75.23867062740648,38.22795317662503,141.68833069387037,185.7897182909291,113.88220575079694,167.13906955822705,50.737967604020795,79.81671136821703,66.52991156873505,114.75341404637514,100.96077554112709,74.82462320141147,29.614998930291744,66.04332325177909,14.014412432232472,44.74736454364946,38.067558845104315,43.20006905888033,20.120564855569288,34.49160502532049
2020-05-27,69.85759314081756,204.20300450666852,114.27610841639549,115.8544105941069,18.615437297998938,28.288799313339847,78.64217764026506,73.56527677020452,67.63981769645571,75.65958739972679,178.9025878455926,33.64061461371987,65.4718665439041,74.43824685664069,38.2289743560466,140.01260914331914,190.81262007141387,113.60944795288692,169.78024220222937,50.654549311383164,78.87937673450645,67.38489177258195,114.84236916033932,100.95553336588283,74.61214603677828,29.571803351052264,66.01240560042598,13.985164003878667,44.98469785914463,38.07451365099941,43.24633518499223,20.154915951592358,34.45093103490082
2020-05-28,70.64703096008965,201.87545940377674,114.36951271017372,114.79049572136825,18.60689548628412,28.17169055129653,78.37984864183109,73.58872786753653,67.61074102166815,75.73291589236163,177.7853620052563,33.58075030975767,65.59888269476782,74.19320685025231,38.233117181162505,139.65532770009762,193.8313944256868,113.39244424607509,170.3875470616464,49.92124727494277,78.60738876719095,68.07270553638762,114.83112853167631,101.02421671414177,74.27750799783986,29.481388097916152,65.92990242814028,13.936193009894168,44.94863263331387,38.7883063648978,43.40711810963018,20.42599555103259,34.53912895079492
2020-05-29,71.20006155316791,200.3570861550588,114.48824030957344,114.43545977995653,18.603613242639376,28.16675159401744,78.07724501000219,73.6161192146296,67.45586120019156,75.72870066781596,177.25492961250436,33.651943060851146,65.6661427956734,74.09284112749842,38.1895739403517,139.59152570118917,195.07775955516576,113.02502748401082,170.7603975714241,49.28004046278969,78.58579503507029,68.99276723347715,114.78995988760748,101.2129486126823,74.14734095635369,29.47078995020345,65.90066433294275,13.943384558599078,44.81226163822606,39.37358854583383,43.41564746803553,20.619561614161853,34.54453853447997
2020-06-01,72.16061474845095,198.67205957044825,115.34352181714826,113.56586993887524,18.568888471179577,28.41300532011599,78.21517377250545,73.91705416593794,67.15324636688128,76.1267000563957,178.0761499198075,33.594075237427234,66.11284961960973,73.85691651013535,38.12608773351329,139.55211050201075,196.6168975426068,112.8317018155672,172.6068205561162,48.928513168334064,78.89901805165141,70.72398502462183,115.01097850945308,101.16476982417612,73.8768397400216,29.586812151593197,66.12847145698953,14.116895664060898,44.64001610041622,39.50950516496605,43.45141395617593,20.61561161550167,34.70721813756476
2020-06-02,72.99351503226025,197.64616287965524,115.9641606684253,112.90667477450202,18.53826920008921,28.568377193790035,78.03747206167931,73.86911565345764,66.95444556977355,77.04456569391553,178.57337021627168,33.46337431000325,66.56245430774473,73.6835999503613,38.1070271542318,139.6452349694996,197.91436387846974,112.5624308371835,173.27168488205749,48.653742726147684,79.25939323130864,72.21967792693528,115.13593138627553,100.9532022094783,73.4753488637827,29.747519610158825,66.84198670367572,14.199489567585074,44.471153459370285,39.462625485439986,43.44519968175536,20.568383263394175,34.5974788520097
2020-06-03,73.63349495071529,196.3625244710198,116.69290531839523,109.9182837877462,18.429395306660314,28.75909560505688,77.7838563236671,73.4699887946778,66.61432370083823,77.11406765934524,177.81400300924605,33.17292264371509,66.80865499690142,72.9835914570351,37.988929173454665,139.53147433008286,199.3817294052256,112.133072778569,173.54661574783503,48.42029251737324,79.16012239213539,73.85747495745548,115.19500070747677,100.72358137899164,72.93892396687319,30.07000494701701,67.3153520602849,14.236079306314371,44.237245543292886,37.69804478430698,43.42386397254878,20.33460255697678,34.273800437713504
2020-06-04,74.27180127842418,196.48725512854566,117.18881139715737,106.89088197514666,18.27985793293119,29.074554503369008,78.13486845235617,73.59584160542398,66.91894919390162,77.10745615346431,177.5974507723809,32.83062703276808,67.22087733094396,72.38335707442178,37.966570472016045,139.21908809463733,200.92992940616526,111.87533111983207,173.6187605333203,48.76387549800067,79.49561863057173,75.51837938599738,115.28610003754174,100.86698123439481,73.03854745124346,30.48814508532385,67.97049300332691,14.31599035541678,44.36552212414521,36.07748277157007,43.363570364694986,19.990858213504435,34.20186853193667
2020-06-05,74.50589125935412,196.64420159334668,117.51241468745285,100.39948633638184,17.971227501869734,29.2710177632647,78.24057552576569,72.88271164156384,67.20279516937103,75.48095181464923,176.56154214764013,32.50245639522865,67.37543385982079,71.32219296994558,37.863508296251574,138.84086560416543,202.09160541283364,111.37536599728755,173.38414561223763,49.07787491335405,79.8512385844137,76.93735162843679,115.36900901928409,101.03797571470277,72.93275352656383,30.853745486857797,67.64615848063022,14.030037815139556,44.42406303120976,32.90568806768836,43.27292021816655,19.53592736874962,33.54528366777516
2020-06-08,74.40159483992241,196.6460110773006,117.55117136738806,91.08741468441555,17.680120810657804,29.35416565523502,78.2149202286804,71.92997588416513,67.07418245067272,74.86434560311359,175.7959985014763,31.685295870921152,67.42107096923226,70.29507859196872,37.61203161843769,138.44543843280212,203.24850103488333,111.04391875436353,173.01752075788116,49.15309062329736,79.96533542066628,78.12906467546051,115.39388569997742,100.85191587720257,72.60116846772539,31.050303517437662,67.1149235970634,13.455357878944115,44.201467046935626,29.87090002555711,43.17385140962733,18.973322304941032,32.77506131081081
2020-06-09,73.75739012299407,197.04260527197647,116.7631738267055,88.97863773275739,17.631646954452634,29.78007309679184,78.32005992833474,71.6089154852314,67.3530755995283,74.74690603405612,176.29916963321708,31.683242811000135,67.38571942114268,70.30208110087167,37.573670065708896,138.11937981729895,204.01389752244376,111.23457944925912,172.53777407152623,49.46009418029608,80.32323678395828,78.80417204620824,115.41459452867835,100.79336072685234,72.48012667470897,31.63072490105082,67.07280890261495,13.346651053414426,44.14883802669973,29.492980476776825,43.09871222007526,18.801230599239357,32.50796205464435
2020-06-10,73.06128239135313,198.5754663901288,116.3139469867155,90.66200911683852,17.878390919714693,30.506581396725892,78.89672399643574,71.92306361746043,67.72939477033688,74.91680131116131,177.60587870277203,32.190593960397905,67.5003453207414,71.26352496403187,37.67653322937731,138.03699430960216,205.87264060313575,112.39564304102308,170.77853331789663,49.86841518347024,81.26670014381185,80.05256243675896,115.32098477999963,100.74198199438294,73.07552868811197,32.404995163911735,67.51034097556798,13.4857217136244,44.1793758405039,29.84890993434281,43.05493958776208,19.06983725056046,32.669578043071176
2020-06-11,73.44510360263186,200.58787143872928,116.84345664676712,95.08422818187948,18.31102831640561,31.487620262049777,80.38015361350753,72.22002334904712,68.30397931967939,75.0114472720751,179.27761679213086,33.03456392978207,68.01349562697817,72.89253441870255,37.88814849355847,136.86707819706416,209.39379372151714,114.76483789606687,171.45926191243476,50.29458573712912,82.75459141617202,82.17400889486836,114.80015271462268,100.89601319492427,74.08796175311252,33.34460527315001,67.26964865049922,13.839242576629326,44.494508717769605,31.192070070006235,43.144585993894516,19.602160311703134,33.13766603218089
2020-06-12,73.7792573707887,203.22842612014455,117.33652063547049,99.63884946931358,18.667169411850157,32.48096518500107,82.22161427595856,72.63213085169745,68.69958821122385,75.02748987223951,181.14324480221637,34.15209409326946,68.52885199916943,74.13105207155593,38.20345582569633,135.94798121206733,213.29854535773558,117.66789553496312,172.06109895030505,50.66656473375158,84.40139347950209,83.91395914283169,114.55081770104734,101.04916925031203,75.03082238304839,34.24417079956371,67.59834868271007,14.205071404160547,44.688886480991975,32.62002197087735,43.23663819960006,19.957004340346817,33.635870132821594
2020-06-15,74.21679222316453,206.22137029569956,117.64118307780788,105.45331901507421,19.133591145560207,33.439056846179675,83.8067361097097,73.10958934677477,69.35276704687968,74.94112487247443,182.13309626351162,35.81388974695573,68.90997806846816,75.87589936388287,38.70897629872478,134.95462124913837,216.72673049984303,120.50050258143135,172.27971651428527,51.29644637231775,86.2924583838547,84.28192358925399,114.71412441498978,101.15786920078482,76.31645672231559,35.138211787415784,68.01844299535331,14.661652456435826,45.201958804235886,34.295506713182895,43.35093531926096,20.48228360503939,34.237856714510706
2020-06-16,74.16585179616297,208.3105116760812,117.70145304830407,108.92862125146529,19.378382059899014,33.82768232991625,84.67323416575982,73.20423628911823,69.48145194206614,74.79629187135335,182.31871742633817,36.48232687794768,69.1881717993944,76.94367352815456,38.92093387806416,133.90904538234585,220.10029766413268,121.43774539288894,171.9307035835642,51.62972030055178,87.3893811285085,84.36805850831647,114.93508372837107,101.15252627892873,76.9053011205238,35.43356793179795,68.17777959621822,14.801430501401978,45.393379764846294,35.37655392762045,43.3859977439623,20.717394145089504,34.42372094381544
2020-06-17,74.3829286770332,212.1548795122497,117.58895024751801,114.19626725187739,19.761383951795487,34.257963066413,85.54753498343217,73.4492649422642,69.79264850702917,74.59697771742616,182.86661627736333,37.29939521527603,69.68352059765914,78.37513267312028,39.2346625098248,133.56368400584427,223.0127566725321,122.64343512736059,171.80845605449085,52.24530193996699,88.53601536056276,84.2898461794638,114.9583232325359,101.60090729600952,78.16256364803854,35.72655402904619,68.33409162972688,15.099325106362752,45.73885249014122,36.523536636132775,43.57831827485659,21.172943366010397,34.724129774744206
2020-06-18,74.49052284597528,216.68230327020783,117.30978753712307,119.65146204070692,20.042033902037396,34.551364669943766,85.91305247644385,73.35847965509075,70.09009742720163,74.40727333658182,183.27081233021408,37.929496756319175,69.81002892988138,79.3621045511743,39.351445578466944,133.03219896499186,223.0566932293749,123.75178851051452,171.33895097871957,52.809347173755235,89.42613686936055,84.18856324229483,114.98763628826389,101.90175586184684,79.08821598516985,35.99485920467965,68.18484614201766,15.248560196180048,45.88741321048711,37.91398285586098,43.81838353333143,21.562132827411077,34.86605595148071
2020-06-19,74.84560115426973,223.34523356047285,117.31286021538116,124.64283724835607,20.365295223605305,34.85678664131383,86.3104535480767,73.20411358934649,70.04313337172702,74.48834689190548,183.24014465122295,38.497697477708236,69.94183532982971,80.58204545882133,39.53602048613074,132.76341227750942,222.7976535640739,125.51881270304807,171.43712548778444,53.565630814089175,89.7631544900681,84.21753587763524,115.18200355962284,102.68658963095822,80.22456764182974,36.33841990265317,67.89407467539951,15.464286482131435,45.84162676782857,39.148749765377076,44.12779595536232,22.003224829681898,35.03751274702079
2020-06-22,75.00077144731101,226.53561703858293,117.3335546458757,130.61054851919766,20.728976003335163,35.27899085124633,86.71545242789553,73.35935319716225,69.91800642930008,74.80247156487235,183.48762456152036,39.15831689298928,70.0445342758442,81.98573591730732,39.73130670162413,132.58926991024552,222.50162309160643,127.3361768285309,170.9944190013927,54.21490764638972,90.67950888707922,83.78902318653829,115.33925610747971,103.38005923201894,81.28699169989488,36.71634153366389,67.64715457727053,15.745237535255043,45.856108449547264,40.82252690541233,44.40319652487018,22.53880758119176,35.25224039050124
2020-06-23,75.17231839102294,230.1428277408286,117.37921462103408,135.67571449866028,20.812629670886665,35.698143577237246,87.83404166949208,73.19982158342222,69.73353695520653,74.95105454167076,182.87939526313647,39.33239189939208,70.04545750733364,82.27671815596555,39.72630972950895,132.8822321106144,221.95039169249594,128.10064675583385,171.0303109302174,54.81613494080003,91.06799850593367,83.85956227252082,115.66033869401858,104.43953668535005,81.66444388246461,37.30733750157014,67.41839153509817,15.887043174937016,45.594173797794674,41.95250140699466,44.543356399064365,22.668163488378088,35.328697083821595
2020-06-24,75.67164987578911,230.87578030979125,118.0634303466031,139.58964610410436,20.62108233403051,36.023958035069064,88.52864874260062,72.48265096758288,69.12570924918282,74.72300168346402,181.48648328121226,38.70607435579023,70.11287826663384,81.51369678620392,39.478761227268926,133.68358585665075,222.30381915475363,127.34142515933098,171.81719117194487,54.917441199550964,91.09040988669503,84.56394739679669,115.6228021589876,104.98778254972402,81.3980005311461,37.76751579044701,66.87216103467145,15.732594649201143,45.11042998668735,42.169212804810954,44.277820226385586,22.452777868743084,35.1125306018063
2020-06-25,76.20687793670156,230.4366626298674,119.01310572864995,143.5943532219625,20.624260538941744,36.36682160655567,89.07940055641784,72.27884162262268,68.16788741133709,74.47744262098153,179.82906093246407,38.604806535672175,70.22228785135574,81.33873708803546,39.28345981683548,133.63212019768307,223.34970378378065,127.10667781000986,172.6948238998829,54.52087967709006,91.26283098443847,85.32718041744714,115.62883937368319,105.16784828928186,81.27297049304772,38.3426910093331,66.42228474666989,15.700760285202458,44.29983695858375,42.851591347434514,44.04867760380613,22.468094252841524,35.12942064528037
2020-06-26,77.10068771476422,228.12261979593498,120.01050287993844,148.3784029660375,20.48604355504252,36.587802139758146,89.50490647516615,71.57001931027568,67.23341961461719,73.81428310286135,177.5120310590607,38.50378937624929,69.34210946953559,80.60415320227,38.855758900318094,133.52917653725314,220.71064897922392,126.60252223390471,173.70224918707837,53.99455087103591,90.34356490971828,85.55103492930492,115.39589115178913,105.02017328025258,81.07077527671959,38.626636938138546,65.5941242667478,15.547596163468057,43.53889169481986,43.520781902948784,43.55550347057923,22.281380794030856,34.86356267866061
2020-06-29,77.82489640755969,227.39577595340592,120.89308095175298,154.24207452814596,20.337415587277555,36.67206838213182,90.00714519534552,71.03880702724605,66.59883971716205,73.51242265848036,176.18285889187504,38.550152549540265,69.1086285958359,79.86407977991352,38.6178870175159,133.5633004451459,218.95331748825257,126.60147848403624,174.88626819816326,53.66042831264587,89.9196454261403,85.91625380557286,115.37299544469793,105.04501339759469,80.8594974761013,38.72762867373661,65.1978462970382,15.504009345763993,43.00596112482352,44.2996650444853,43.441983267132215,22.092053896261795,34.63652740221232
