Date,AAPL_macds,AMT_macds,AMZN_macds,BA_macds,BAC_macds,BHP_macds,COR_macds,CVX_macds,DUK_macds,DVA_macds,ECL_macds,GE_macds,GOOGL_macds,JPM_macds,KO_macds,LLY_macds,META_macds,MMM_macds,MSFT_macds,NEE_macds,NKE_macds,NVDA_macds,PEP_macds,PG_macds,PLD_macds,RIO_macds,SBUX_macds,SLB_macds,SO_macds,SPG_macds,VZ_macds,WFC_macds,XOM_macds
2020-02-06,1.990614176893572,3.089704593668983,1.5640570489184769,-4.497955689644811,-0.1827797003778145,-0.1866023559607241,0.6375218522441352,-1.8641859465817332,1.3684935179193496,1.9973073723399666,2.6878224934828094,1.5693968780940648,1.2324363078709164,-0.0655677168047137,0.7996488712554689,3.3826403384026813,1.5334110114234547,-2.124023649508615,3.985118707831977,1.5259794065724932,0.26790927180050844,1.0111810207712457,1.5132427086068008,0.5685536418850885,1.1412686150109863,-0.3812734456729517,-0.00017768084702711462,-0.9812922414236512,1.4653454437558102,-1.6031864176337767,-0.11708420504580058,-1.222298371693477,-1.266613588914121
2020-02-07,1.93267056151825,3.0182796452180067,1.7978009197030604,-3.7919843218429827,-0.1603526988009492,-0.2477711335957618,0.6862054296806157,-1.8962377221632114,1.3560947633285299,1.9468977140798862,2.8986068800072564,1.6820105303275799,1.1973066082150527,-0.027919089087688108,0.81783080641447,3.4158686604534645,1.203598691188763,-2.4282931650944932,4.347145062743008,1.5260214521176698,0.1835367262687496,0.9940947509876601,1.5522905055057588,0.5843968718736021,1.0559886913510836,-0.44101945669963283,-0.10962315772466096,-1.0020437535147129,1.415287423931055,-1.6148684436859648,-0.1212480310830554,-1.1767883424447225,-1.3481519166446096
2020-02-10,1.8784102332575967,3.033426659901976,2.067669515623197,-2.925822589186743,-0.1315340753918655,-0.3086066888533662,0.7714027365104016,-1.8964823514330145,1.3262450106630541,1.9063572469461247,3.068034728674541,1.7851519195174794,1.1936777240354375,0.027038410032384545,0.8400458107729947,3.428353031554601,0.9561341700386639,-2.676763147691826,4.764174099723213,1.5282778391049792,0.1143638049632538,1.027952471425367,1.5957714639530478,0.593590978347653,0.9937823293950867,-0.5010181642649352,-0.18783991333753397,-1.0104929021666689,1.3503639356578974,-1.5632078060960177,-0.11218863276864516,-1.1239877895797186,-1.4206158904018955
2020-02-11,1.817475103534224,3.2482064682874747,2.354794261868434,-2.0019589602813816,-0.09877248213770079,-0.3598010734194216,0.8878567937508723,-1.8537389214184143,1.2941830972649253,1.9615207138451092,3.190793214273027,1.8669946985158117,1.2083793440879238,0.09357844946350898,0.859474353181181,3.400436115874869,0.6775236683402037,-2.8406202978507085,5.1175843633073335,1.5298034793091808,0.0580832142498618,1.1091698000891852,1.6420590541880233,0.5677430705117477,0.9692688917731502,-0.5523670856378637,-0.2422490598144379,-1.0019809793883434,1.2784613249652579,-1.483184890163944,-0.11495252157299728,-1.0636586234038874,-1.472939676432584
2020-02-12,1.7809338907776089,3.5970849659329738,2.6396552394645596,-1.0377404329360589,-0.06287981262371578,-0.39121224452734177,1.0339794532053745,-1.7711271094675647,1.2719275090825635,2.0453754660010377,3.304094517837136,1.9573542171704938,1.2378818910132654,0.16367677773602193,0.871664519777133,3.3297914892085383,0.4493492428129431,-2.9184702297376726,5.405072687334169,1.5204694297096415,0.05819563038815799,1.231759473730504,1.6839367301484023,0.5097344509069316,0.9757766242849124,-0.5789505836197211,-0.26275755138179085,-0.9697666308304144,1.2034423145290132,-1.4224094003800647,-0.13062355118916455,-1.0022263286569615,-1.4969122515094746
2020-02-13,1.7484749297215485,4.013943910379916,2.894067223757747,-0.13749176103059213,-0.026906362839356213,-0.4121413001668657,1.1759866133841816,-1.6688292193899892,1.2965040205080847,2.1260303406104337,3.4016526989638125,2.0222711175759573,1.268113343138733,0.230261446324954,0.8794858598046991,3.213830450390475,0.3016557147665255,-2.966083110895864,5.608507233385928,1.5201936516866519,0.09916421395885412,1.364054276747635,1.7225361709978977,0.4552633262876003,0.9945722866628253,-0.5917119741178913,-0.24036231832632945,-0.9277915041001413,1.1400038627330757,-1.353553460626753,-0.14787519060694698,-0.9362909935921153,-1.5028699076030008
2020-02-14,1.7166023137935462,4.4330061306691855,3.0974956957527917,0.638608631518386,0.006432494918011858,-0.428197231667339,1.3028719222961365,-1.5596183834567467,1.3620211508360398,2.1914578184568083,3.4802834177084248,2.0524373069566106,1.2985863912188904,0.2846892010126635,0.8869039226417,3.057949888319911,0.22803581591845173,-2.968754304981813,5.760978066467202,1.533175485858456,0.16596236347643006,1.567913057884598,1.7604914974817087,0.4218753570643005,1.0333106201499351,-0.5977751531351011,-0.2012518857542428,-0.8834797573986813,1.0859049886906984,-1.2768726888099085,-0.16667287503204226,-0.8674168615337071,-1.4974414796427835
2020-02-18,1.65970951222201,4.773341089088673,3.2678374212522567,1.2690689284682368,0.028036780480705806,-0.44094675202891587,1.409902448086938,-1.4461116645669585,1.4566725170157704,2.229662876391763,3.540630109923044,2.046714960526181,1.3252200533155816,0.30225914169835655,0.8857919533253991,2.8765888601465637,0.26187717294516133,-2.964863516949798,5.889232812312718,1.5630215482551326,0.22155934594450907,1.8293027718561694,1.772368599365839,0.38414215968714605,1.091638417482595,-0.598820856673073,-0.15399058174461996,-0.8493946983065096,1.0431657217690002,-1.1932387326100489,-0.19277428854633932,-0.8160308563586285,-1.4917660170313034
2020-02-19,1.6043063543746072,4.965728139948384,3.4126702100330113,1.7630487657554514,0.04754536685123638,-0.45151605454617116,1.5080564165756463,-1.3258991247152172,1.553184784514655,2.2451566629436908,3.618332591070078,2.00039915391869,1.349362255604935,0.32127772709982816,0.8807255819502777,2.679489535283416,0.3557617981755519,-2.944149030854118,5.990780286880748,1.5716580896902583,0.27373909296370547,2.1809082638044734,1.7622478368967918,0.35302333782744466,1.1483791934903018,-0.5961633002046733,-0.09037737144497633,-0.8121099846202057,0.9967137982203256,-1.1342002277478123,-0.2176675078364529,-0.7750012716002577,-1.476848527548919
2020-02-20,1.5361697801765075,5.035877850049584,3.5124869267842382,2.1093439659457163,0.06647455654265245,-0.4686496978610302,1.6132214960136804,-1.2171644673409814,1.6423994295242204,2.2270844375316203,3.633682210425217,1.9186606076115604,1.3613158203969515,0.33947505234290426,0.8707402772967907,2.4944213848375574,0.43516970744128286,-2.9177067121021913,6.012601405720652,1.5715007429921575,0.3214864515271589,2.5418194966765824,1.7296162767310603,0.3433471211977094,1.2154604005637726,-0.5915797982685028,-0.04227009583939042,-0.7797230474110566,0.9643444125219549,-1.0466160500701314,-0.24167079233417643,-0.7372505044749995,-1.4597993130498028
2020-02-21,1.431919382908731,5.006588382358862,3.525276447528592,2.245981351782988,0.07686682003804332,-0.4907013394412117,1.7206944587994863,-1.1292178170371352,1.732150481639396,2.1749105303894716,3.618984791854948,1.7871626258599693,1.335152768847668,0.3316730093616477,0.8619382656121852,2.3215149028882527,0.4302242759170954,-2.9042306299222305,5.879893517641893,1.5642830748108911,0.328412049291363,2.825727263442793,1.6904096385099217,0.3485689721643838,1.2867524801141983,-0.5800523529516991,-0.024525615565825706,-0.7568306328421717,0.929198966590414,-0.9216159485867252,-0.2618953756786612,-0.6966737923015199,-1.4484781279696646
2020-02-24,1.2493894157333956,4.877606678642302,3.405667308983915,2.039816191574881,0.05780369563003711,-0.5441504555972266,1.7887751807619574,-1.1136768703130897,1.8118257894933651,2.0795164677267195,3.502141693909931,1.5890368469466343,1.2326923401740495,0.2556143495996223,0.8317002310025561,2.1012540927381504,0.22091778893368225,-2.95160092692925,5.52539896672408,1.5362534651571338,0.2423829277923324,2.9574509017232855,1.5998542238701665,0.3129385871616968,1.3073924005818776,-0.5999460688159906,-0.06841236274965835,-0.7757274051022558,0.8759276255914995,-0.7961878840626601,-0.2807896040743889,-0.6737128309097691,-1.4740783214031494
2020-02-25,0.9852262773212677,4.69668692778838,3.1724244743606533,1.405414968903877,-0.00252554570252516,-0.6263636429539794,1.7942948025427783,-1.195133982600388,1.8358822206602468,1.9284164706940403,3.201554995896604,1.3029388055977253,1.0582163184383564,0.05674735119078539,0.7761214689487793,1.8166889669905275,-0.1689627632802233,-3.104200896650989,4.994488924054608,1.4800918486108836,0.05609673399308798,2.9355271080098633,1.4564194271321036,0.22584019696816482,1.2308257707685462,-0.6457352039746939,-0.18270495158095923,-0.8415612901298654,0.799365206706584,-0.7447384576988518,-0.3083846090591733,-0.6797335827179861,-1.5462209607669533
2020-02-26,0.6992769629890551,4.431786421301396,2.8784189861885436,0.5557904249825076,-0.09200716423508827,-0.7249629783500752,1.7680110404179308,-1.3659970065648588,1.815167610080597,1.745767155269827,2.78893212960642,0.9374313789680591,0.8486472382203303,-0.20342449545642372,0.702731093778271,1.474202672800392,-0.6443473795155881,-3.2794367934536375,4.401766724577471,1.4027582195785322,-0.19713087229723014,2.834006903275365,1.2964947572147505,0.09218543124022222,1.0882286065267117,-0.7116333610282699,-0.3570507981754674,-0.9456358342460646,0.7013252417150367,-0.7791904002530151,-0.33902705448288395,-0.716154615952753,-1.6557119536889071
2020-02-27,0.3386513755130481,3.977108751402051,2.479165528017141,-0.6699269856385714,-0.21638026442422237,-0.8453171214959021,1.6115408227750116,-1.632966857097749,1.7098946945904832,1.5200617068123585,2.1546152440173256,0.4842384426837372,0.5658903373486652,-0.5624410582290887,0.5831241650466542,1.0444608102684845,-1.2656694870820797,-3.4361360729418924,3.6068406227656693,1.2685881054295143,-0.531261732206463,2.6222680714028166,1.0522664084272422,-0.1600750938463724,0.8439696112976857,-0.8114317556833474,-0.5940512941307158,-1.088831736941945,0.5485521275166196,-0.9451376113288268,-0.39589416762314633,-0.7921156816382988,-1.8206022587460564
2020-02-28,-0.051269364628519054,3.329559627238361,2.028784999520687,-2.267414839133576,-0.3646478235475189,-0.9904602490457586,1.3436962299139987,-1.95299197537625,1.5087286299240774,1.2500502133431572,1.363545346820664,0.046809670815393,0.27017821248599266,-1.0376901610232991,0.4193747866069948,0.5339623032033062,-1.8996569188376393,-3.5774862745612674,2.7775627822935998,1.0917029305296844,-0.8809177528010705,2.416017055588343,0.7041802647759046,-0.47698749608075486,0.5120131768162409,-0.9289494382125707,-0.8544879658651163,-1.2428644499765698,0.3341148149126847,-1.2170144629938862,-0.4768651938775141,-0.9103801948646111,-1.9863456318250612
2020-03-02,-0.3399920601529872,2.789317138453879,1.6213447280501545,-3.783095765417281,-0.5068070013987254,-1.129954090845298,1.05994224586089,-2.2417057508477742,1.3218115793300476,1.037123747864117,0.6765914109174893,-0.32554068760439575,0.018780655430280874,-1.482011480310939,0.2695312596641548,0.09972977621034956,-2.440746499284538,-3.6430515578745326,2.129775972588527,0.951503317903825,-1.169447830215676,2.2437941115475826,0.386188021738864,-0.7252687934337831,0.19856138809215454,-1.0294888929046473,-1.0559792807055386,-1.3824348399534097,0.1398395869107448,-1.4859554889921232,-0.5270587081022107,-1.0265987892845712,-2.1076621427139144
2020-03-03,-0.58629229076968,2.3657861466620522,1.2226163528929423,-5.297430356025412,-0.6597715041060251,-1.2597524691262585,0.7591803908263514,-2.5198866205295527,1.136269036684597,0.7942679993470609,0.13048019518627763,-0.6692136533732231,-0.2304747542350351,-1.9447600277677606,0.1376000960151764,-0.30237462859658115,-3.057822433135836,-3.753522926134028,1.4974377052406294,0.8278454918512185,-1.4286653618661735,2.0549140020015697,0.074541807624175,-0.9359472424921554,-0.07124642560656946,-1.1118775899741227,-1.263092491313838,-1.5169593352302981,-0.03233905853003835,-1.795582548676891,-0.5749191824594013,-1.1579933375626492,-2.2235363538729995
2020-03-04,-0.7395504729583077,2.1625801486550182,0.9007834180472774,-6.679577212728608,-0.8008044570787701,-1.3516392812808817,0.5299518768234577,-2.715933477012304,1.0404488127416056,0.6255794465191892,-0.14034805333416972,-0.9685041519359601,-0.429791835882394,-2.349500736336373,0.06345068189375754,-0.5104904217208626,-3.589654587057211,-3.760797041993575,0.9974597528749038,0.7812052834247333,-1.6088821770410735,1.934830941140563,-0.12057970083734273,-1.0184259595887033,-0.22795441662189725,-1.146757399076654,-1.4442725068397466,-1.6338206390866508,-0.12876832735139088,-2.0975002817370303,-0.586440991885284,-1.2768555051349013,-2.310285643139862
2020-03-05,-0.8629722522276845,2.034901084225346,0.6006431232103736,-8.254155791959981,-0.9457868723587876,-1.4289713994638746,0.30483407596034395,-2.861901687803755,0.9829502218040208,0.4854271027347661,-0.30680494655876867,-1.3074289624918523,-0.6397001315738691,-2.774459023635094,-0.0011929852934794566,-0.588417857303434,-4.137024566800853,-3.728838742408293,0.5385195019896692,0.7614728265165646,-1.7756099769252436,1.815150952612773,-0.2796802848633744,-1.0553716017973664,-0.37188725184427,-1.1712067994454802,-1.6475374948318842,-1.7482383635673966,-0.1754848504601153,-2.4193339462819297,-0.5855662707629671,-1.4146904039472923,-2.399020931014525
2020-03-06,-0.9743890790872196,1.947645571056773,0.31016445217666616,-9.816721426223644,-1.098937596410635,-1.506603382732877,0.07586857972309005,-2.98724278255834,0.9356318048747566,0.3810479883156475,-0.4669435980058196,-1.7162429708730804,-0.8589576414468479,-3.266778224473784,-0.07716175992329052,-0.5595350070787964,-4.7210353514595225,-3.635481359841004,0.0558089946512616,0.7421273572821319,-1.9550820292185747,1.669039840806324,-0.4191946211425345,-1.0590022621484663,-0.5543618419525892,-1.1942025033120587,-1.8627232116392212,-1.8804099454651553,-0.19767041616075548,-2.7418780711806297,-0.5793544195508129,-1.5800089501660926,-2.5103669808852125
2020-03-09,-1.1591472688011173,1.6766440917123404,-0.03989295297243278,-11.82842809283565,-1.3012506713387255,-1.6621976679126595,-0.18206443554598103,-3.2816305248401223,0.8345610118116104,0.22966560094210198,-0.7746224119956195,-2.260378000802778,-1.1344012781447292,-3.975086140385123,-0.20356620148649807,-0.5506334167208962,-5.471352527096863,-3.628624425115847,-0.585120305275072,0.684031288324757,-2.193740324956722,1.4283267981588867,-0.6393262994898554,-1.120054630660134,-0.8665029160263498,-1.2614882796829443,-2.1361167922250335,-2.1091679153241936,-0.26663315417176486,-3.244104781574177,-0.5821493431607755,-1.8166134696304297,-2.700177411190927
2020-03-10,-1.3029740762865487,1.4746290069135966,-0.33609151121532593,-13.927966390457687,-1.4965504329804873,-1.8188905861101676,-0.40190260267301237,-3.60158864067515,0.7095545857029848,0.06453109767888626,-1.050134247698086,-2.792805104637552,-1.3806679217198652,-4.669918412591335,-0.3293476113054148,-0.47085618793230766,-6.1356070251528205,-3.5443824691682284,-1.1317909873646297,0.5829577870197569,-2.387840082461654,1.1998554810123536,-0.8402820865105667,-1.1464745611721885,-1.1972524311270216,-1.3050691106786851,-2.3674366505158915,-2.368657179271237,-0.3625873467007644,-3.71910688728541,-0.580261117224019,-2.0439470445334513,-2.9028970482009986
2020-03-11,-1.4491873713809322,1.1643601989425816,-0.6388454832536044,-16.60971847730471,-1.6873772361295183,-1.9925449026925404,-0.6021979420776609,-3.9385952653863714,0.5188714366962638,-0.1461834824188157,-1.3536716377657143,-3.346466035576256,-1.6438599966414045,-5.376263833147444,-0.4676498011340707,-0.3674340896278425,-6.823816672750517,-3.4890968017195507,-1.7003222855321996,0.40631423197262717,-2.604222044049405,0.9302204810843312,-1.079319356153315,-1.2766407110357572,-1.6224522203864686,-1.3634312002440536,-2.6513920649196367,-2.640380046477391,-0.5215904061124483,-4.269248797295007,-0.5959025564200715,-2.288460092789539,-3.115069722951407
2020-03-12,-1.6917389099928832,0.5818075232861701,-1.0434525895021383,-20.024231393813803,-1.8927373103865093,-2.21921107973787,-0.8459247135781782,-4.349920574139463,0.15430808702097482,-0.47970586087752665,-1.9834810324658294,-3.973020667748755,-1.9793704928860265,-6.152398207980951,-0.6760289003055362,-0.46521297775348125,-7.72674563395629,-3.6297658075950636,-2.4730769139898747,0.072964541917589,-2.9673188156382717,0.5269052942169974,-1.5325515901524498,-1.6029645971544455,-2.13121517405407,-1.4683724341683737,-3.038502352441202,-2.9432627006333214,-0.7916827078296891,-5.055453470742643,-0.6669388265710523,-2.599515849167354,-3.377395538717786
2020-03-13,-1.8624115042095282,0.16396288899150363,-1.4018458611444007,-23.428331080490608,-2.0394284536884513,-2.4205165741831425,-0.9584492501397082,-4.680873667609813,-0.22890467527634328,-0.7487756931166445,-2.551684664475162,-4.542479222865708,-2.2561674685584223,-6.693292494007847,-0.8916285266306381,-0.48129410446944143,-8.447340682097927,-3.7691776576206255,-3.0234718186457625,-0.2952381222771278,-3.3754501722623926,0.15725680244840334,-1.9202385832868565,-1.8547812045239955,-2.541927177143691,-1.5367394020517644,-3.3481558330174743,-3.217369438310782,-1.0913420600090755,-5.857540466708695,-0.7293361733839197,-2.8769579975923243,-3.6374771318666346
2020-03-16,-2.113949518935609,-0.6534616408559335,-1.7857521307875563,-27.241647205429068,-2.1907184450070716,-2.623819252886137,-1.1242242313825956,-5.116386537143157,-0.7275408424754033,-1.0288042981108725,-3.2514826965552124,-5.152803950927328,-2.589205538449395,-7.263022963213807,-1.14365438137618,-0.5951042588021326,-9.38342767963379,-4.036075058220327,-3.7589810734077584,-0.7387075094139033,-3.917285437130417,-0.348931857208852,-2.4467483955449865,-2.1229437172622316,-3.058263556201152,-1.6162056869773305,-3.751861301644995,-3.4776060089348255,-1.4773065345857685,-6.917145458825326,-0.8221959953861011,-3.1753924958951303,-3.9214555233770945
2020-03-17,-2.3567389566417662,-1.3184605385039758,-2.0667728541789097,-31.136733383901117,-2.3097323749903858,-2.7705845834614755,-1.1761107544281522,-5.569742203672931,-1.1432679802001138,-1.2445917739133923,-3.9380607077731935,-5.703760253878572,-2.8981894346647237,-7.72804671994793,-1.375636835012058,-0.554128479331878,-10.329775978951403,-4.312433184404603,-4.391817843366413,-1.130298195414969,-4.458899501946553,-0.8304068285613044,-2.8186404822976385,-2.241735008318742,-3.515494006795698,-1.6774996946702576,-4.179072426564763,-3.713641363494046,-1.7727315841834614,-8.154398812121146,-0.8848000215287753,-3.4190694499524774,-4.166403291191502
2020-03-18,-2.6000255642536243,-2.000386143814983,-2.246187226175808,-35.162903435268845,-2.4141942982285087,-2.9164934359857155,-1.219673057595967,-6.206376905179835,-1.5735550437296801,-1.4040509683001492,-4.769407831827889,-6.222759531529533,-3.1907283640457362,-8.22502122100208,-1.6125941990026904,-0.41868219157356523,-11.248609170671893,-4.5358678663411744,-5.012060631457867,-1.506692482753469,-4.989375797071954,-1.3267019888257447,-3.164589696769275,-2.2669802649455995,-3.945499148250022,-1.7628322736878883,-4.628030972667833,-3.942494881342943,-2.000545889959006,-9.595670644339073,-0.9230134998426024,-3.629584078779496,-4.412559544751317
2020-03-19,-2.832296602644005,-2.770388958461681,-2.306764053937364,-39.046721925533014,-2.4926372219450386,-3.030216395153274,-1.2373882904117561,-6.879164873850345,-2.0440586869319874,-1.579027281333599,-5.590476223442436,-6.692123117608244,-3.4340149231869037,-8.677284480005362,-1.8791299780895039,-0.3811959363032193,-11.978057536845911,-4.697521286093237,-5.544926446057187,-1.8632656266739107,-5.438480479363699,-1.762896710255292,-3.519939253548471,-2.3227458557832574,-4.383173402872692,-1.855531194800386,-4.981900163939589,-4.118961438776567,-2.2374441475296214,-10.930694315432014,-0.9508160561758391,-3.79755920058074,-4.619468479086741
2020-03-20,-3.099483740312574,-3.745836584951565,-2.3122153546437576,-42.59180252891994,-2.56706875329228,-3.1218054554750285,-1.3166107582006348,-7.496996059227185,-2.6004235636595476,-1.8522684706418868,-6.619557148516611,-7.086590510614698,-3.6605197039815462,-9.083491445533319,-2.1956938758872973,-0.5676522048631437,-12.577451322442684,-4.9702077893174845,-6.064932079184841,-2.2402780364361377,-5.844887537318365,-2.163239037829525,-4.045598933384357,-2.510784199774924,-4.80848711723381,-1.959457098773844,-5.295924018019159,-4.237893699744763,-2.523982387975324,-12.200243821547922,-0.991825540364714,-3.9471643764551336,-4.802390366528765
2020-03-23,-3.386429644346857,-5.026221030859094,-2.2322965026032557,-45.4723781076447,-2.652189711787729,-3.184506189404927,-1.5281825315799291,-8.09984703460271,-3.233016604390819,-2.156588919553248,-7.964343403267838,-7.437545994904197,-3.867521057430695,-9.482043723566855,-2.5324431047935736,-0.933996896713006,-13.061219671267043,-5.380837853084304,-6.556876537548589,-2.6419115900886228,-6.261092478401629,-2.4876044232498176,-4.623418813853444,-2.8344861420569796,-5.184842780554743,-2.0622000560570295,-5.578186090422374,-4.326304584994946,-2.8632359818300595,-13.308876214869274,-1.0558244557055394,-4.0864012851997655,-4.966526540866396
2020-03-24,-3.575433571848597,-6.257398571645982,-2.0682399433892,-47.32985515392374,-2.6909114540287375,-3.159802846149298,-1.7186684876744376,-8.478827384094938,-3.7734088785433304,-2.4130935542459535,-8.9946796299357,-7.637499665659901,-3.982100790971913,-9.700370120554926,-2.831785768902596,-1.3337651561182082,-13.212112309866152,-5.645349135245877,-6.8003061557317155,-2.9414921639915614,-6.501456144653469,-2.5966177535961554,-5.069713950556093,-3.1393164747903812,-5.395109955251685,-2.0891755234598697,-5.690642956691007,-4.3541872090770894,-3.1325620305311555,-14.170462145189875,-1.1325781921420948,-4.1497239918693225,-5.047052416308197
2020-03-25,-3.6902828187204193,-7.248858022522453,-1.8986179676542791,-47.84544298858463,-2.691377445423812,-3.0637497820900053,-1.950041494763402,-8.642027647198853,-4.1756497849634755,-2.5959525661036706,-9.771580841335116,-7.660909024233023,-4.046317240109994,-9.725515522878835,-3.055098049510553,-1.7448335401577286,-13.192363349286532,-5.807339039715369,-6.881561642547363,-3.141103040197714,-6.501924394706688,-2.5731717214044885,-5.41771416012061,-3.443135545887112,-5.454235148149065,-2.039784939066836,-5.664140127823513,-4.333485233841941,-3.3219082027720543,-14.703597087641336,-1.2113630094636223,-4.151968256336641,-5.03537891824707
2020-03-26,-3.6939618346609095,-7.689659474276151,-1.674511002172111,-47.0357577801679,-2.638317197329224,-2.914459115436401,-2.0573270159169637,-8.546918868301002,-4.37301982246837,-2.6606708086687476,-10.175332496417752,-7.49998379895355,-4.017477987440417,-9.5157341252208,-3.174320253263369,-1.95003542217402,-12.92299267729348,-5.8212297122419185,-6.699811676214559,-3.18470866489649,-6.256203027050535,-2.415874300027366,-5.562947659270191,-3.6292147510575936,-5.323541072361928,-1.9266910207680021,-5.478928161523379,-4.25994046302992,-3.375935184147685,-14.972437196586831,-1.2383293183810602,-4.078580777338586,-4.93514610231485
2020-03-27,-3.6609734123365407,-7.79850835687179,-1.4683711754942215,-45.62661259802895,-2.5646465817862065,-2.7609962790543094,-2.1124916693812956,-8.376756944369463,-4.435197619787731,-2.652254256334706,-10.365121556869775,-7.263963405978572,-3.9646763479173135,-9.246858505381718,-3.2356719486065404,-2.014627519162504,-12.58622139962292,-5.767654661561755,-6.446108302360893,-3.1178989413263962,-5.871176945806818,-2.1953494575885935,-5.557948925062153,-3.683161691348512,-5.047182508540113,-1.795874185627243,-5.24376651317223,-4.173436924686681,-3.3228416144658786,-15.077055337702197,-1.2384625691081992,-3.961260283248645,-4.79774160838576
2020-03-30,-3.5708848565246294,-7.50074454128313,-1.2300177279151046,-43.96669189990704,-2.469721675242126,-2.588573642282545,-2.0317704294904217,-8.107109633343383,-4.355026927732145,-2.53942563922701,-10.327380964434994,-6.950177264571815,-3.8618293976933717,-8.900449471714415,-3.2192995779502196,-1.9177152927352423,-12.050184612937255,-5.601217222315817,-5.983880106628899,-2.9271669480049027,-5.372725577524255,-1.8906297636064313,-5.374855537631845,-3.5732854746999774,-4.628843953094636,-1.6415796201929398,-4.955340896119851,-4.080928931166303,-3.171010620696441,-15.062898708454266,-1.193280543051863,-3.8187046756715923,-4.62615084080936
2020-03-31,-3.443613772102071,-7.13227100161544,-0.9925164292703104,-42.18649362455236,-2.3725169127926606,-2.411868362465118,-1.8594341629809295,-7.763963785934466,-4.214820336893645,-2.366864503523543,-10.210510388910643,-6.583347343228496,-3.7117281558391104,-8.552386071683975,-3.158301085307988,-1.7160570561877457,-11.3763402038173,-5.376463971829333,-5.440321789137105,-2.681683920617697,-4.857480963919769,-1.5527136540484943,-5.154139286214343,-3.430582158212285,-4.169201074612655,-1.4695756184555386,-4.668503801189365,-3.9771013919088465,-3.010147707253498,-14.958520924403738,-1.1326916265610891,-3.6766544642256744,-4.4254690336051405
2020-04-01,-3.343909753086228,-6.878510413781678,-0.7992575006998892,-40.62227654591436,-2.2946508819563958,-2.2464087138516438,-1.6687766813775888,-7.427048756483664,-4.079513699603442,-2.215717823877346,-10.16629137097507,-6.275875834256918,-3.5791612099271886,-8.282217820652496,-3.095346598321743,-1.4901417826294097,-10.74026572726142,-5.1597997070599195,-4.948053965477507,-2.490034442427887,-4.401383752686646,-1.2897781277113212,-4.9378758819089015,-3.276645067274811,-3.8011058455509104,-1.3078374533543513,-4.432898347043936,-3.87586080720165,-2.8993496550304427,-14.86776937597121,-1.0734356726615848,-3.564633349173731,-4.212711609090821
2020-04-02,-3.2434513193534644,-6.494895881998441,-0.6331595520983468,-39.30138607125601,-2.216207421675875,-2.066389414191091,-1.508190113407314,-6.993962133169328,-3.920447776483167,-2.1175616836733795,-10.06339402062661,-6.0211711538474875,-3.44446616480601,-8.011614681985362,-3.0016230705865095,-1.1704789595811818,-10.159201477016907,-4.883949317945436,-4.45399077636725,-2.3066160501038335,-3.9823055689842124,-1.0353895227922711,-4.642701506253485,-3.043018907842885,-3.468477896416513,-1.1372507571233248,-4.19668346798527,-3.75364646861642,-2.788534454965233,-14.794709882568885,-0.9857726150781572,-3.459829820071402,-3.956596986662456
2020-04-03,-3.1540868032688736,-6.0055373232792615,-0.5011137045548297,-38.092732430649605,-2.1442595014850045,-1.898209048291202,-1.4099691434811954,-6.520827591454356,-3.7914902594981825,-2.1292003531525356,-9.980987653375138,-5.815862396319255,-3.3270561671916323,-7.773241106768273,-2.888377031418594,-0.8442040077768752,-9.683831486507025,-4.629483839320576,-3.9965541322601563,-2.150200400741869,-3.6189179876234414,-0.8432877231462292,-4.2925579446692055,-2.754932128657736,-3.195384151997715,-0.9784232913069097,-3.991554373192112,-3.610076995677068,-2.7059988482414816,-14.668611379382272,-0.8897117704008715,-3.3714022445032295,-3.69319738579608
2020-04-06,-2.9872466482447626,-5.282743595112861,-0.3235983350001426,-36.544070533090085,-2.055631647590064,-1.713306499683374,-1.2779662486752899,-5.9621242779293855,-3.608758697417713,-2.1166034544483,-9.738333713328444,-5.5899209515399075,-3.146866110861699,-7.4725506933438615,-2.7222272834190293,-0.49951466890485796,-9.096347326638563,-4.29870949563937,-3.4009085808090207,-1.9672221258046214,-3.212905233021693,-0.6010202482317383,-3.822921056973201,-2.4020911859801437,-2.8705932269116667,-0.8183802674656869,-3.737923413579878,-3.4320216902715437,-2.5698951552717673,-14.389713881808655,-0.765728107623668,-3.2556598411865023,-3.414228865606634
2020-04-07,-2.785609287678912,-4.54669905949463,-0.11497557671318703,-34.89490242365254,-1.9456815159991099,-1.52842081984993,-1.1150439870628863,-5.358419804159898,-3.4091011627980157,-2.069017094484904,-9.359503480934876,-5.369791114843274,-2.9301028384134424,-7.114673103782755,-2.5276786415663484,-0.15613653382532655,-8.396381692921652,-3.875441182955491,-2.769500464160113,-1.7945877933559076,-2.801331497997063,-0.37588818370587296,-3.3039829907161935,-2.0945017306946596,-2.5134683448886768,-0.6709891338323251,-3.445151651243796,-3.2220376250431606,-2.4052842372301853,-13.910704890630834,-0.6254038325842577,-3.119429838799423,-3.1223261304320884
