Date,AAPL,NVDA,MSFT,LLY,DVA,COR,JPM,BAC,WFC,AMZN,NKE,SBUX,GOOGL,META,VZ,BA,MMM,GE,PG,KO,PEP,XOM,CVX,SLB,NEE,DUK,SO,AMT,SPG,PLD,BHP,RIO,ECL
2023-02-06,-0.006882311381044108,-0.014482681941386855,-0.009929342259574626,0.00024335796434345885,-0.0021950014927820116,-0.009640908502475593,-0.0035406365884063074,-0.0033479640019556164,-0.004045147599724949,-0.01249382117228633,-0.009943425427513536,-0.01135450898708031,-0.011600652329312029,-0.001924708629591852,0.0014783920594002367,-0.02020282114652635,-0.005445415163284697,-0.01167244024036235,-0.0019148689117594198,-0.004460654833920184,0.0007499734770685766,-0.006387432559272557,-0.00995985554735588,-0.011515699401798158,-0.0059129715422718415,-0.004125684851550383,-0.0031322480426416097,-0.009295838897465485,-0.015826131721850045,-0.005830622706985131,-0.01440090055120552,-0.01449282109935359,-0.007651469907106932
2023-02-07,0.017527825286334477,0.023100428029801594,0.014948583948404724,0.015220234692540129,0.008615659246595828,0.009125560393354326,0.018566682946455377,0.020531300493810044,0.01858366011434148,0.009932690294212725,0.011086900504934783,0.012836400304323634,0.011116862895134628,0.021821973035411897,0.008856331088646481,0.012765355626713493,0.008725642043598958,0.010386976025814,0.008830813885200886,0.008949184775591736,0.014836992290975428,0.012523365255482616,0.010402394912160932,0.013510875787299467,0.011102620355786304,0.007065801091340786,0.011165398329158381,0.008211887350856872,0.005259004469022305,0.01125666690231071,0.005700814952107801,0.003112504146880947,0.012937875853779042
2023-02-08,-0.014379257495977186,-0.020673480970092695,-0.015592586304819574,0.0018512271772982564,-0.00845781643677581,-0.0030352255005473144,-0.00030738740940675297,0.0005465592550228052,0.0007407954605157044,-0.017483295783661736,-0.012833409988755711,-0.009829072017240254,-0.019920063684633563,-0.017887907324247936,-0.00019330978605944238,-0.0137893477767159,-0.004870116621002283,-0.003964403628966032,-0.0035693216776371602,-0.004916953704054955,1.1562679824564381e-05,-0.002148396756852626,-0.008031267169173469,-0.0020849742976717933,-0.006953719943973348,-0.00826086723798218,-0.0046649271516096755,-0.010691689591996782,-0.014870227374670489,-0.01065698250242908,-0.015107242510959157,-0.014896056161416427,-0.009743768355553052
2023-02-09,-0.011407511125465569,-0.013421087189796885,-0.012033176184208214,0.005077017832959149,-0.011557715216476446,-0.0029446886762418273,-0.0048599767736113315,-0.006460092616539698,-0.005622217463101702,-0.013753712125887753,-0.013407849322880765,-0.007906171482070932,-0.017690265304726883,-0.017898423898456188,-0.0025211144714700415,-0.015196660378032321,-0.008380736063707428,-0.007925896030912795,-0.005134797543072227,-0.006201519161816119,0.0016087854532538179,-0.005734006096245171,-0.010516958147162365,-0.007307536348658796,-0.006169276319742272,-0.010334498653661789,-0.008135447549323743,-0.009091075657601658,-0.018943101412520383,-0.01038285242860006,-0.015026540915338702,-0.015527798763994814,-0.01288807525596089
2023-02-10,-0.004192258126092054,-0.013109678796955883,-0.005057630338241147,0.013524362686916154,-0.0011176863252818185,0.01356644823581768,0.0176492625276051,0.018355804200803953,0.019327642738583416,-0.012049227897244743,-0.005468034522020489,0.003785428574868969,-0.010213299195471919,-0.018195089189998886,0.007286406479456706,0.0073180539675614595,0.0025952814052446326,0.01239670649050412,0.005451904999060717,0.004009054953860908,0.011962624092220663,0.01873580048075245,0.01470890581288705,0.03058613951238756,0.0018021511232295395,0.0036717468153890306,0.005666462048662231,0.002665299061796772,0.005147237022414153,-0.0014446477588103848,0.001582898163865816,-0.0017030899890706844,0.000353937235088822
2023-02-13,0.013262168063658663,0.024215710605505928,0.013084276337275309,0.0148488862246507,0.009226029986285772,0.011878624304719823,0.00845612932797821,0.008466892082091825,0.013772692898882005,0.013651350879104823,0.01203264107845653,0.013042035642160617,0.008476389915410412,0.006922994253758757,0.0029136522290347383,0.00997580424619321,0.008443533470287432,0.010034304052474298,0.0065406642057305175,0.0030503297228911264,0.011898758421951271,0.0062145178640753695,0.005823090762090165,0.01759348973390111,0.007548841343036211,0.0016117099437528287,0.0036959705573471405,0.00996977185270155,0.003923306690029667,0.007753035075655013,0.003737420517771213,0.0001719715269583172,0.006685078506346719
2023-02-14,0.001997192106360568,0.009597891602695422,0.00144777779583935,0.0036918958549716843,0.0010753158701381146,0.0016234386535790707,-0.0024374982715705457,-0.0036091170358274662,0.0021412708588977557,0.004300774593031131,0.004066817209635873,0.0019843445427892813,0.00010538992151152074,-0.0039502234581377735,-0.00032709117550325933,-0.0025826672014565913,0.002199794918841638,0.0006475731909047454,-0.0003422632406889885,-0.006063571747536748,0.001964294435795235,-0.0032725593055237742,-0.002868524878326409,0.002149746768672134,0.006102621857083448,-0.004968871319043201,-0.005386257354685203,-0.001521021415302859,-0.007165948321799849,-0.001578364023718719,-0.006024089271909443,-0.006862302771532321,0.0011818217574045276
2023-02-15,0.00500998210587867,0.01856583454156592,0.0022550271312982966,-0.0038703381726124322,0.0015010549117398832,0.001831833705117164,-0.0010940560508943356,-0.002929451657390195,0.000886817008425897,0.008612810198415477,0.009356858697698209,0.004603248115377989,0.0046381209156700996,0.0008837843833654534,-0.0008185810056925563,0.005174594881375658,0.0036524291499148865,0.007584212618174478,-0.0030077259144327007,-0.007195398691330068,0.0005315232237679858,-0.004709263415728915,-0.003694014722362103,0.0029107650933375695,0.007449161350017157,-0.006690947363876591,-0.007617914878469731,-0.00221488814753084,0.003276025322742543,-0.0005922277453258595,-0.0036509920567831394,-0.005022528503313046,0.0049719095685889225
2023-02-16,-0.019893837935370987,-0.030434228825871636,-0.023146814543202783,-0.01238990796620093,-0.008202031591108796,-0.002540071829993773,-0.006205016629238816,-0.007652263406190759,-0.005773750860387249,-0.021843085084397675,-0.01209770007810987,-0.013765453772708587,-0.019092449290344055,-0.03197652488344399,-0.005126166113334676,-0.015101074310339073,-0.0060398560664955935,-0.0056486858843624674,-0.008332639748722899,-0.00989098159097034,-0.006121840236501223,-0.003469793625935233,-0.005831541021176258,0.0006073285360905789,-0.006361161651228412,-0.009319003839730153,-0.013637580365557025,-0.016445278541512974,-0.012232197957523963,-0.01728561947369089,-0.010212277135152756,-0.01012653482159348,-0.010177410499937395
2023-02-17,-0.004479972405690508,-0.001877263207306759,-0.007483650547361647,-0.005797454924822143,-0.0011027356876080266,-0.0015319345913175908,-0.0028703111547462904,-0.004005528096501296,-0.0028079917772348417,-0.004221055188321315,0.0003498925777276323,-0.003332903185952446,-0.003957410572289141,-0.009727242783282592,-0.004612994929579915,-0.004112434451703638,0.0011941606612531023,0.003653487792430742,-0.0037769951497347216,-0.0066206763855272445,-0.0031366768138950535,-0.00486410234582034,-0.004869256790086554,-0.0014624937362160279,0.0005282789259903331,-0.006497445877063891,-0.007960383985220969,-0.008744462683443116,-0.0017405816950599728,-0.006597202397282547,-0.004992718258123703,-0.0051164280295930425,-0.0021692682297249355
2023-02-21,-0.02505147525825505,-0.045918499668491215,-0.025258893576092824,-0.00939271903087701,-0.016035458492056207,-0.014474181753296012,-0.014390316992330114,-0.018097523304015595,-0.019276448158824743,-0.027744673830467692,-0.02242067009880322,-0.022447578952976263,-0.024172804265476997,-0.034872517795594055,-0.008961380397683905,-0.038501115066431786,-0.013719518933518523,-0.015311762294256064,-0.005079856109788407,-0.009741670875289985,-0.006242832456463137,-0.015362385942803813,-0.016346215827642223,-0.019602960589690098,-0.01256714979948521,-0.009874595156301864,-0.011518133978668937,-0.02243209101804757,-0.0376157244425783,-0.021421915119350585,-0.020790087579316295,-0.01439800900461339,-0.01994499213983643
2023-02-22,-0.0018592127308538382,0.0001312864519082274,-0.002428781661575369,-0.001523206896436452,-0.003662219818321901,0.00020449343809861298,-0.004305879714007529,-0.008818871831670858,-0.008835421265608583,-0.0012951126501942953,-0.003989490689487162,-0.003400039736719724,-0.0006031951135661226,-0.0023265379574410774,-0.008137806249604453,-0.010592769239276621,-0.004593874269700966,0.001903008676027976,-0.0037901392752353984,-0.006489090312423201,-0.0026706937574136856,-0.005950366068686083,-0.005681432587938941,-0.002617654006095746,-0.0018574281306743268,-0.007885349688671606,-0.010833885825219797,-0.01531003199436979,-0.009530240032131723,-0.006520022329523122,-0.007973910613561022,-0.0053013331037166135,-0.003809425333773153
2023-02-23,0.003652248221451066,0.012413744739148271,0.003388858886124316,0.007822708212284708,-0.006950404844029305,0.00664587337993594,0.004799442365912928,-0.0013809001400565879,0.00041921149915237835,-0.00288809702811851,0.0014811163975768683,0.0026501554569599087,0.0015290252721808194,-0.00825521922748736,-0.005857804387828992,0.0004670483940404299,-0.0063176188005973025,0.0036420416378246103,0.0012417851156215328,0.0005694902807964822,0.004137473836637581,0.0053082850476682125,0.0025655929713359407,0.013443248200033446,-0.0003105651996438974,-0.0029898113530398562,-0.005638061975403008,-0.0066784116945776545,-0.0077435306601590995,-0.0025900444578142003,-0.0014889888954948763,0.001638255129796408,0.0006423391038425028
2023-02-24,-0.01875544859894545,-0.023705245039446148,-0.01640098276067966,-0.00600276106215087,-0.013060693264049366,0.0020907113248187503,0.0009513994460689209,-0.006961183744328164,-0.0018476615587646912,-0.02336188240829105,-0.013913593275985127,-0.0076084903386695775,-0.016913277311796936,-0.03128500099578895,-0.005030514052094641,-0.017309352180086494,-0.01051715615080853,0.0028230969714575,-0.00448604930459337,-0.002144059392724669,-0.0012177911754222455,0.004230277023140223,-0.0007192030578872799,0.012047134421874647,-0.009457240672736032,-0.004740726191549097,-0.007870213462090735,-0.016617597032727423,-0.015768590956095944,-0.01513911549119451,-0.012086786340175064,-0.008433132029665322,-0.00933187606432042
2023-02-27,0.003267739362397288,0.013785220547073717,0.0046128565357931375,0.0005147872519173646,-0.0020152493031680464,0.006500246618223279,0.002628663545976296,-0.004875542281648736,-0.00019062006069231127,0.0004760098186430452,0.0024447714662497386,0.006004860339758097,0.0033252180929929896,-0.003946741398964128,-0.0026308349854153035,-0.004425979300079118,-0.003770882853488284,0.007626374628461765,-7.364597763948738e-06,-0.0008613467254305028,0.00253676489552819,0.003917068934788694,0.0003625582323236523,0.010651580836292418,-0.0017602179752937083,-0.005078247354106363,-0.006495097246201134,-0.005466987288144487,-0.006094148830806535,-0.00023704904135019315,-0.00374550626224808,-0.001703628855776504,0.0019712439956036734
2023-02-28,-0.004171390678023201,0.007946990558415648,-0.004266148571854041,-0.0054888774187457565,-0.008551662992248648,-0.005251983109634428,-0.008249144131744452,-0.018744361036726526,-0.012776210499067187,-0.0018562032094165577,-0.0017623587367868506,-0.0026738098923382372,-0.005201565580446314,-0.004355460780547923,-0.0059694804360183595,-0.016598149442181208,-0.010161869045330412,0.002171147376308435,-0.006453196126163616,-0.008113534647081765,-0.006403976477538891,-0.008368289674676205,-0.011837181286186507,-0.004490615781585397,-0.008648564108463395,-0.012645573682306895,-0.015172294056341289,-0.007859277716972549,-0.009577329005459136,-0.004668051899913844,-0.010850073853306177,-0.008444236587548778,-0.00563940432420381
2023-03-01,-0.009333303224431645,-0.011326792736913269,-0.009090458246018816,-0.0019683606010543614,-0.004959688786155127,-0.00542245119039346,0.004538967553231272,-0.0051291366106311735,0.0015864367720495424,-0.012021243084393549,-0.0034648571091756963,0.0031545512235882506,-0.006303209302232434,-0.010773244350748827,-0.003994420492091595,-0.00583753192388007,-0.0007899913835248372,0.009448077813938142,-0.0033657345508854753,-0.0026079313846340026,-0.0041236047532046335,0.008578813060312308,0.00195894869793925,0.014671106145482601,-0.009446309570211153,-0.00898132308656363,-0.009017896947896509,-0.008575989666884533,0.005195746347900904,-0.009913071497765075,-0.001164027483182735,-0.002339424902991105,-0.0027842858543114524
2023-03-02,0.010721061635773483,0.014760770440547535,0.012214486573145113,0.009103967740731488,-0.0019225370980843967,0.0025610202051143532,0.00889599575400295,-0.0009265541928261045,0.0042670236705388866,0.007343886990746534,0.00883765917939075,0.015780241057290888,0.014043426420117504,0.014982318358826022,0.0025571448092853444,0.003076660667068562,0.006027127920250461,0.016592336730090168,0.00958428569661908,0.00606249429939423,0.007304185054592606,0.00818281547044239,0.004722884607228486,0.01238571317334465,0.007692812441663109,0.0011954038755218332,0.003081789190752908,0.006292882229241056,0.005236983672241395,0.00681921354618661,0.00829406941010892,0.0048554203175013785,0.010516363534674035
2023-03-03,0.024383053624720267,0.033923073611332136,0.022690828567638065,0.015292796967088622,0.0055589438416511,0.0030203921444641874,0.01890600835585287,0.015318734037179147,0.0184693009103549,0.020150665886624855,0.01910151501670822,0.025077128661983146,0.024762900217937756,0.035354302963011605,0.0033115706785550453,0.019652607416345266,0.012314718195741725,0.025874020399802463,0.012594965561707337,0.009948981920281867,0.009865638363711998,0.009443348279664032,0.013220155850403377,0.018461319883877142,0.014910480460605904,0.006569432666332628,0.008526471522682426,0.014398280633472663,0.02022849694150375,0.017096096339226406,0.0196008832454886,0.015631264035784,0.019228736895788044
