Date,AAPL,NVDA,MSFT,LLY,DVA,COR,JPM,BAC,WFC,AMZN,NKE,SBUX,GOOGL,META,VZ,BA,MMM,GE,PG,KO,PEP,XOM,CVX,SLB,NEE,DUK,SO,AMT,SPG,PLD,BHP,RIO,ECL
2023-02-06,0.002447627,-0.010285582,0.00077935,0.0017838681,-0.0021336444,-9.402743e-05,0.00053133216,0.0017582022,0.00027948953,0.0056526302,0.00084249786,0.00055810023,0.00076239574,0.003093226,-0.0038209946,-0.0039560674,-0.0007731238,-0.0026604992,0.00204283,-0.0028113448,0.003531709,-0.0009870726,0.00046223667,-0.0007532517,0.001552045,0.00017891235,0.0018677938,-0.0009516315,0.0005005387,-0.0016885278,0.015169515,0.006907385,-0.0006620917
2023-02-07,0.002447627,0.019307494,0.00077935,0.0017838681,-0.0021336444,-0.00062466785,0.00053133216,0.0017582022,0.00027948953,0.010731233,0.00084249786,0.00055810023,0.00076239574,0.003093226,0.004127086,0.0099143665,-0.0007731238,0.00500747,0.00204283,0.0018399772,0.004877871,-0.0009870726,0.00046223667,0.011094431,0.001552045,0.00017891235,0.0018677938,0.00629145,0.0005005387,-0.0016885278,0.008256115,0.006907385,-0.0006620917
2023-02-08,0.002447627,-0.027492328,0.00077935,0.0017838681,-0.0021336444,-0.00026963238,0.00053133216,0.0017582022,0.00027948953,-0.00618208,0.00084249786,0.00055810023,0.00076239574,0.003093226,-0.0038209946,-0.0039560674,-0.0007731238,-0.0037573485,0.00204283,-0.0028113448,-0.0077198255,-0.0009870726,0.00046223667,-0.0007532517,0.001552045,0.00017891235,0.0018677938,-0.0009516315,0.0005005387,-0.0016885278,0.010437214,-0.00016960222,-0.0006620917
2023-02-09,0.002447627,-0.00880966,0.00077935,0.0017838681,-0.0021336444,-8.989731e-05,0.00053133216,0.0017582022,0.00027948953,0.0020008252,0.00084249786,0.00055810023,0.00076239574,0.003093226,-0.0038209946,-0.0039560674,-0.0007731238,-0.0010063262,0.00204283,-0.0028113448,-0.0054314784,-0.0009870726,0.00046223667,-0.0033307185,0.001552045,0.00017891235,0.0018677938,-0.0009516315,0.0005005387,-0.0016885278,0.01164573,-0.003875412,-0.0006620917
2023-02-10,0.002447627,-0.026766058,0.00077935,0.0017838681,-0.0021336444,-0.00117718,0.00053133216,0.0017582022,0.00027948953,0.001072655,0.00084249786,0.00055810023,0.00076239574,0.003093226,-0.0015612243,-0.00555115,-0.0007731238,-0.00016968045,0.00204283,0.0035260667,0.006946913,-0.0009870726,0.00046223667,0.008489839,0.001552045,0.00017891235,0.0018677938,-0.0009516315,0.0005005387,-0.014744156,0.008256115,0.006907385,-0.0006620917
2023-02-13,0.002447627,0.02187928,0.00077935,0.0017838681,-0.0021336444,0.00041414835,0.00053133216,0.0017582022,0.00027948953,0.014269826,0.00084249786,0.00055810023,0.00076239574,0.003093226,0.0048991754,0.00789572,-0.0007731238,0.009137776,0.00204283,0.0002393066,0.004877871,-0.0009870726,0.00046223667,0.0056071193,0.001552045,0.00017891235,0.0018677938,-0.0009516315,0.0005005387,-0.0016885278,0.008256115,0.006907385,-0.0006620917
2023-02-14,0.002447627,0.0030636147,0.00077935,0.0017838681,-0.0021336444,0.00041414835,0.00053133216,0.0017582022,0.00027948953,0.0101911435,0.00084249786,0.00055810023,0.00076239574,0.003093226,-0.0009414692,-0.0011468492,-0.0007731238,0.009137776,0.00204283,-0.0028113448,0.0015897885,-0.0009870726,0.00046223667,-0.00258646,0.001552045,0.00017891235,0.0018677938,-0.0009516315,0.0005005387,-0.0016885278,0.008256115,0.006907385,-0.0006620917
2023-02-15,0.002447627,0.016882038,0.00077935,0.0017838681,-0.0021336444,0.00041414835,0.00053133216,0.0017582022,0.00027948953,0.014344368,0.00084249786,0.00055810023,0.00076239574,0.003093226,0.002354503,0.000565233,-0.0007731238,0.009137776,0.00204283,-0.0028113448,-0.00062434364,-0.0009870726,0.00046223667,0.00472329,0.001552045,0.00017891235,0.0018677938,-0.0009516315,0.0005005387,-0.0016885278,0.008256115,0.003115289,-0.0006620917
2023-02-16,0.002447627,-0.02977508,0.00077935,0.0017838681,-0.0021336444,-0.0001275902,0.00053133216,0.0017582022,0.00027948953,-0.024217213,0.00084249786,0.00055810023,0.00076239574,0.003093226,-0.0038209946,-0.0025909026,-0.0007731238,0.008077805,0.00204283,-0.0028113448,-0.012524173,-0.0009870726,0.00046223667,-0.0049176323,0.001552045,0.00017891235,0.0018677938,-0.0009516315,0.0005005387,-0.0016885278,-0.07828853,0.006277332,-0.0006620917
2023-02-17,0.002447627,-0.006822053,0.00077935,0.0017838681,-0.0021336444,0.00041414835,0.00053133216,0.0017582022,0.00027411612,-0.003183908,0.00084249786,0.00055810023,0.00076239574,0.003093226,-0.0023635563,-0.0018718658,-0.0007731238,0.009137776,-0.0046517653,-0.0028113448,-0.00069789577,-0.0009870726,0.00046223667,-0.006243982,0.001552045,0.00017891235,0.0018677938,-0.0009516315,0.0005005387,-0.0016885278,0.008256115,0.0050800326,-0.0006620917
