Date,AAPL,NVDA,MSFT,LLY,DVA,COR,JPM,BAC,WFC,AMZN,NKE,SBUX,GOOGL,META,VZ,BA,MMM,GE,PG,KO,PEP,XOM,CVX,SLB,NEE,DUK,SO,AMT,SPG,PLD,BHP,RIO,ECL
2023-02-06,-0.008404297736942292,-0.022729524633536214,-0.014213182736534276,-0.0006471875386199615,-0.011421697824029306,-0.0001818880494586882,-0.000664426697154702,-0.0016879707367599083,-0.006160552753401039,-0.011815866508951394,-0.0013863021441000067,-0.006459486801895047,-0.002592438404163155,-0.007276296577351219,-0.0012001358276433965,-0.00796706178285951,-0.012202695426301645,-0.007984387121765411,0.0010319526933981898,-0.0018128100563726659,-0.0025121324236072615,0.0020504721714756815,0.0018307223325994848,-0.002592160699399574,-0.002509885647531651,-6.103074338852283e-05,0.00035323365329984,-0.0042154367057815,-0.014844733218071577,-0.007603202283195387,0.0010154884697628256,0.0006941194291040431,-0.009625102419567926
2023-02-07,0.01330211214781706,0.015559393570365808,0.007688086251945971,0.004400775619527108,0.002048039235189588,0.00965265855189904,0.01782163998491573,0.021804017059779666,0.00921610446677851,0.020474746185126125,0.016236226237807346,0.009129771745670555,0.015092876052927005,0.006766035296652795,-0.0012001358276433965,0.015085394656204537,0.015192626113343174,0.02437163925972388,0.0010319526933981898,0.0049122498781997755,0.001894305569871682,0.014959011088680703,0.007216988928560225,0.008318376090140233,0.009906288093245619,0.0074928231541226305,0.010210854759685702,0.010178221729188378,0.016509711888453432,0.016876579043754683,0.014571740619991348,0.012350556936687773,0.006870777539974884
2023-02-08,-0.008404297736942292,-0.04339427588052818,-0.014213182736534276,-0.0006471875386199615,-0.004149497885405404,-0.0001818880494586882,-0.000664426697154702,-0.0016879707367599083,-0.006160552753401039,-0.022910329707762012,-0.018558960937659436,-0.015812855533846374,-0.017846274669477417,-0.007276296577351219,-0.0012001358276433965,-0.01786567154267968,-0.012202695426301645,-0.007984387121765411,0.0010319526933981898,-0.0018128100563726659,-0.0025121324236072615,0.0020504721714756815,0.0018307223325994848,-0.002592160699399574,-0.002509885647531651,-6.103074338852283e-05,0.00035323365329984,-0.0042154367057815,-0.014844733218071577,-0.007603202283195387,0.0010154884697628256,0.0006941194291040431,-0.009625102419567926
2023-02-09,-0.008404297736942292,-0.016165168692830814,-0.014213182736534276,-0.0006471875386199615,-0.011421697824029306,-0.0001818880494586882,-0.000664426697154702,-0.0016879707367599083,-0.006160552753401039,-0.022910329707762012,-0.010251334632104613,-0.006459486801895047,-0.017846274669477417,-0.007276296577351219,-0.0012001358276433965,-0.01786567154267968,-0.012202695426301645,-0.007984387121765411,0.0010319526933981898,-0.0018128100563726659,-0.0025121324236072615,0.0020504721714756815,0.0018307223325994848,-0.002592160699399574,-0.002509885647531651,-6.103074338852283e-05,0.00035323365329984,-0.0042154367057815,-0.014844733218071577,-0.007603202283195387,-0.011592467169512104,-0.015733926447226276,-0.009625102419567926
2023-02-10,-0.0005314070510183808,-0.003315044758194694,-0.007217208715593322,-0.0006471875386199615,0.002048039235189588,-0.0001818880494586882,-0.000664426697154702,-0.0016879707367599083,0.015499969167514822,-0.004038825369456377,-0.0013863021441000067,-0.000887919122217931,0.005162978358923184,-0.0043319458550093275,0.005596991511534353,-0.00796706178285951,0.004012629083631172,0.0067266844936849516,0.0010319526933981898,0.0049122498781997755,0.001894305569871682,0.015856785140376414,0.0018307223325994848,0.03120232295906324,0.002866646870086425,-6.103074338852283e-05,0.00035323365329984,0.002283228454552947,0.0027034485764727482,-0.0010396756744059793,0.007592091740502925,0.007676298672321065,-0.0009607578487151571
2023-02-13,0.01330211214781706,0.015559393570365808,0.016697431122694766,0.004400775619527108,0.002048039235189588,0.00965265855189904,0.005474720845740119,0.005803580033918844,0.00921610446677851,0.020474746185126125,0.016236226237807346,0.009129771745670555,0.015092876052927005,0.016729620562862466,-0.0012001358276433965,0.015085394656204537,0.00581664574499728,0.00943623102556933,0.0010319526933981898,0.0049122498781997755,0.001894305569871682,0.014959011088680703,0.007216988928560225,0.008318376090140233,0.009906288093245619,0.0074928231541226305,0.010210854759685702,0.002283228454552947,0.016509711888453432,0.016876579043754683,0.014571740619991348,0.012350556936687773,0.006870777539974884
2023-02-14,0.005576107811535777,0.009710499077564664,0.0021872476940946114,-0.0006471875386199615,0.002048039235189588,-0.0001818880494586882,-0.009610328143802815,-0.01211634355830286,-0.005636609369267786,0.0028077509306890036,-0.0013863021441000067,-0.000887919122217931,0.005162978358923184,0.0046537421739658,-0.0012001358276433965,0.003353534253085496,-0.003821761847667068,-0.0014893576571961388,0.0010319526933981898,0.0049122498781997755,0.001894305569871682,-0.00031378456801566017,-0.008131024182403837,-0.01029837041386053,0.002866646870086425,-6.103074338852283e-05,0.00035323365329984,0.002283228454552947,0.0027034485764727482,-0.0010396756744059793,-0.0008157471800862869,-0.0012038005494689774,-0.004673787496127553
2023-02-15,0.01330211214781706,0.015559393570365808,0.016697431122694766,0.004400775619527108,0.004845394850409225,-0.0001818880494586882,-0.009610328143802815,-0.01211634355830286,-0.005636609369267786,0.0028077509306890036,0.006474412802754964,0.009129771745670555,0.005162978358923184,0.016729620562862466,-0.0012001358276433965,0.003353534253085496,0.0012537963748832453,-0.0014893576571961388,0.0010319526933981898,0.0049122498781997755,0.001894305569871682,-0.00031378456801566017,-0.008131024182403837,0.008318376090140233,0.002866646870086425,-6.103074338852283e-05,0.00035323365329984,0.002283228454552947,0.0027034485764727482,0.003931582601803697,-0.0008157471800862869,-0.0012038005494689774,0.006870777539974884
2023-02-16,-0.02309150835170391,-0.04339427588052818,-0.019740018848716494,-0.0006471875386199615,-0.004149497885405404,-0.0001818880494586882,-0.000664426697154702,-0.0016879707367599083,-0.006160552753401039,-0.022910329707762012,-0.018558960937659436,-0.015812855533846374,-0.017846274669477417,-0.020046913170261364,-0.0012001358276433965,-0.01786567154267968,-0.012202695426301645,-0.007984387121765411,0.0010319526933981898,-0.0018128100563726659,-0.0025121324236072615,0.0020504721714756815,0.0018307223325994848,-0.002592160699399574,-0.002509885647531651,-6.103074338852283e-05,0.00035323365329984,-0.0042154367057815,-0.014844733218071577,-0.007603202283195387,0.0010154884697628256,0.0006941194291040431,-0.009625102419567926
2023-02-17,-0.0005314070510183808,-0.003315044758194694,0.0021872476940946114,-0.0006471875386199615,0.004845394850409225,-0.0001818880494586882,-0.000664426697154702,-0.0016879707367599083,-0.005636609369267786,0.0028077509306890036,-0.0013863021441000067,-0.000887919122217931,-0.002592438404163155,0.0046537421739658,-0.0012001358276433965,0.003353534253085496,-0.003821761847667068,-0.0014893576571961388,0.0010319526933981898,-0.0018128100563726659,0.001894305569871682,-0.014986126179154041,0.0018307223325994848,-0.01029837041386053,-0.002509885647531651,-6.103074338852283e-05,0.00035323365329984,-0.0042154367057815,0.0027034485764727482,-0.0010396756744059793,-0.011592467169512104,-0.007753598599334017,-0.004673787496127553
